COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
10/26/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.46,03/20/2013,0.61,268355.176719791,-273648.209511013,-594737.364334355,577884.217776255,USD
10/26/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.45,09/20/2013,0.62,335571.887707761,-346545.045469745,-818864.839406004,801429.014334148,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.41,12/20/2013,0.55,572495.722979046,-593785.387717158,-1162718.30072854,1141817.27979033,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.41,12/20/2013,0.55,-572833.060089219,594129.34205784,1163258.77007107,-1142342.8314066,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.35,06/20/2016,0.38,-31426.3098871848,31788.3180061532,-141710.209719191,143147.32996346,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.37,06/20/2013,0.41,-2406.37801449889,2914.65843432528,62554.5042550266,-62623.667505496,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.35,06/20/2016,0.38,31435.4016863373,-31797.0277440177,141831.492643922,-143269.232902708,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.37,06/20/2013,0.41,2405.19665939749,-2913.39907084866,-62546.1897787049,62615.4241114586,USD
10/26/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.57,12/20/2016,0.59,4214930.21451539,-4226113.64963768,-1649470.42228313,1570490.28225908,USD
10/26/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.57,12/20/2016,0.59,-4217020.62800228,4228187.09016936,1650102.7863289,-1571086.38158982,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.5,03/20/2013,0.77,-295264.657752243,302560.908005932,579099.251353325,-553741.787319795,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.5,03/20/2013,0.77,209374.726471554,-214334.272852474,-402149.25304711,384567.579013205,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.5,03/20/2013,0.77,-52895.6448148724,54202.5855644039,103747.978586503,-99204.8214051368,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.5,03/20/2013,0.77,195502.608192504,-200133.106871478,-375514.514131846,359096.684248522,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.29,12/20/2016,0.29,-1816.81793069205,1801.81260427015,2880.66768719899,-2856.87589263927,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.29,12/20/2016,0.29,-2422.42390889379,2402.41680698714,3840.89025166683,-3809.16785890345,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.29,12/20/2016,0.29,-978.28656918512,970.206778108203,1551.12874056614,-1538.31777438103,USD
10/26/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.29,12/20/2016,0.29,5217.52840811877,-5174.43618871869,-8272.68667839787,8204.36152489818,USD
