Ccy Code, Business Date, Bid, Mid, Ask
ADP,24/08/2010,137.384200000,137.384200000,137.384200000
AED,24/08/2010,3.672800000,3.673000000,3.673200000
AFA,24/08/2010,42.785000000,42.785000000,42.785000000
ALL,24/08/2010,106.400000000,106.650000000,106.900000000
ANG,24/08/2010,1.790000000,1.790000000,1.790000000
AON,24/08/2010,80.835700000,80.956950000,81.078200000
ARS,24/08/2010,2.850000000,2.851250000,2.852500000
ATS,24/08/2010,11.361820000,11.361820000,11.361820000
AUD,24/08/2010,1.1244799280332846058697852243,1.1243534967393748594558129076,1.1242270938729623383923552558
AWG,24/08/2010,1.790000000,1.790000000,1.790000000
BBD,24/08/2010,2.000000000,2.000000000,2.000000000
BDT,24/08/2010,58.920000000,58.945000000,58.970000000
BEF,24/08/2010,33.308480000,33.308480000,33.308480000
BGL,24/08/2010,1.601300000,1.601700000,1.602100000
BHD,24/08/2010,0.376440000,0.377065000,0.377690000
BIF,24/08/2010,1020.000000000,1060.000000000,1100.000000000
BMD,24/08/2010,1.000000000,1.000000000,1.000000000
BND,24/08/2010,1.676300000,1.676800000,1.677300000
BOB,24/08/2010,7.892000000,7.901000000,7.910000000
BRL,24/08/2010,1.769000000,1.770000000,1.771000000
BSD,24/08/2010,1.000000000,1.000000000,1.000000000
BTN,24/08/2010,43.730000000,43.735000000,43.740000000
BWP,24/08/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,24/08/2010,1.980000000,1.980000000,1.980000000
CAD,24/08/2010,1.054100000,1.054250000,1.054400000
CHF,24/08/2010,1.041800000,1.041900000,1.042000000
CLP,24/08/2010,504.500000000,504.690000000,504.880000000
CNY,24/08/2010,6.799500000,6.800000000,6.800500000
COP,24/08/2010,2665.100000000,2666.100000000,2667.100000000
CRC,24/08/2010,428.260000000,428.460000000,428.660000000
CUP,24/08/2010,1.000000000,1.000000000,1.000000000
CVE,24/08/2010,108.950000000,108.950000000,108.950000000
CZK,24/08/2010,19.605000000,19.628000000,19.651000000
DEM,24/08/2010,1.470328000,1.470383000,1.470438000
DJF,24/08/2010,175.000000000,175.000000000,175.000000000
DKK,24/08/2010,5.894600000,5.895350000,5.896100000
DOP,24/08/2010,43.100000000,43.100000000,43.100000000
DZD,24/08/2010,68.920200000,68.920200000,68.920200000
ECS,24/08/2010,25000.000000000,25000.000000000,25000.000000000
EEK,24/08/2010,12.872300000,12.875150000,12.878000000
EGP,24/08/2010,6.180000000,6.189950000,6.199900000
ESP,24/08/2010,137.384200000,137.384200000,137.384200000
ETB,24/08/2010,8.350000000,8.550000000,8.750000000
EUR,24/08/2010,0.7914523149980213692125049466,0.791420996399034466384393178,0.7913896802785691674580563469
FIM,24/08/2010,4.909364000,4.909364000,4.909364000
FJD,24/08/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,24/08/2010,1.829800000,1.829900000,1.830000000
FRF,24/08/2010,5.192000000,5.192000000,5.192000000
GBP,24/08/2010,0.6454944487477407694293829073,0.6454319553361086907412786007,0.6453694740238786705388835108
GHC,24/08/2010,8890.000000000,8975.000000000,9060.000000000
GIP,24/08/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,24/08/2010,28.000000000,29.000000000,30.000000000
GNF,24/08/2010,2005.000000000,2012.500000000,2020.000000000
GRD,24/08/2010,281.355800000,281.355800000,281.355800000
GTQ,24/08/2010,8.080000000,8.100000000,8.120000000
GWP,24/08/2010,761.550000000,761.550000000,761.550000000
GYD,24/08/2010,179.000000000,179.000000000,179.000000000
HKD,24/08/2010,7.774800000,7.775250000,7.775700000
HNL,24/08/2010,17.980000000,17.980000000,17.980000000
HRK,24/08/2010,6.218100000,6.221950000,6.225800000
HTG,24/08/2010,29.000000000,29.000000000,29.000000000
HUF,24/08/2010,223.120000000,223.580000000,224.040000000
IDR,24/08/2010,8967.000000000,8969.500000000,8972.000000000
IEP,24/08/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,24/08/2010,3.805200000,3.811200000,3.817200000
INR,24/08/2010,46.645000000,46.647500000,46.650000000
IQD,24/08/2010,1424.500000000,1424.500000000,1424.500000000
IRR,24/08/2010,8481.000000000,8482.000000000,8483.000000000
ISK,24/08/2010,120.330000000,120.730000000,121.130000000
ITL,24/08/2010,1598.770000000,1598.770000000,1598.770000000
JMD,24/08/2010,60.370000000,60.370000000,60.370000000
JOD,24/08/2010,0.708000000,0.709000000,0.710000000
JPY,24/08/2010,85.100000000,85.105000000,85.110000000
KES,24/08/2010,77.450000000,77.450000000,77.450000000
KHR,24/08/2010,3850.000000000,3850.000000000,3850.000000000
KMF,24/08/2010,404.778500000,404.828400000,404.878400000
KPW,24/08/2010,2.200000000,2.200000000,2.200000000
KRW,24/08/2010,1186.350000000,1186.650000000,1186.950000000
KWD,24/08/2010,0.288320000,0.288605000,0.288890000
KYD,24/08/2010,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,24/08/2010,147.160000000,147.200000000,147.200000000
LAK,24/08/2010,7842.590000000,7842.590000000,7842.590000000
LBP,24/08/2010,1514.000000000,1515.000000000,1516.000000000
LKR,24/08/2010,97.500000000,97.550000000,97.600000000
LRD,24/08/2010,1.000000000,1.000000000,1.000000000
LSL,24/08/2010,6.404900000,6.420000000,6.435100000
LTL,24/08/2010,2.850000000,2.851000000,2.852000000
LUF,24/08/2010,33.308480000,33.308480000,33.308480000
LVL,24/08/2010,0.536800000,0.537300000,0.537800000
LYD,24/08/2010,1.205900000,1.205900000,1.205900000
MAD,24/08/2010,9.044100000,9.058800000,9.073500000
MGF,24/08/2010,6800.000000000,6800.000000000,6800.000000000
MMK,24/08/2010,6.387900000,6.387900000,6.387900000
MNT,24/08/2010,1176.000000000,1176.000000000,1176.000000000
MOP,24/08/2010,8.024500000,8.025000000,8.025500000
MRO,24/08/2010,264.320000000,265.310000000,266.300000000
MTL,24/08/2010,0.349400000,0.349950000,0.350500000
MUR,24/08/2010,26.250000000,26.400000000,26.550000000
MVR,24/08/2010,12.750000000,12.800000000,12.850000000
MWK,24/08/2010,106.500000000,108.250000000,110.000000000
MXN,24/08/2010,12.901600000,12.916600000,12.931600000
MYR,24/08/2010,3.136500000,3.139250000,3.142000000
MZM,24/08/2010,23262.000000000,23379.500000000,23497.000000000
NAD,24/08/2010,6.404900000,6.420000000,6.435100000
NGN,24/08/2010,134.900000000,135.050000000,135.200000000
NIO,24/08/2010,15.650000000,15.650000000,15.650000000
NLG,24/08/2010,1.819594000,1.819594000,1.819594000
NOK,24/08/2010,6.249700000,6.254200000,6.258700000
NPR,24/08/2010,69.840000000,69.920000000,70.000000000
NZD,24/08/2010,1.4182385477237271309034179549,1.417936901807869549805033676,1.4176353841791891125602495038
OMR,24/08/2010,0.384900000,0.384950000,0.385000000
PAB,24/08/2010,1.000000000,1.000000000,1.000000000
PEN,24/08/2010,3.457000000,3.457000000,3.457000000
PGK,24/08/2010,3.2552083333333333333333333333,3.2467532467532467532467532468,3.2383419689119170984455958549
PHP,24/08/2010,45.040000000,45.040000000,45.040000000
PKR,24/08/2010,57.370000000,57.385000000,57.400000000
PLN,24/08/2010,3.170600000,3.175850000,3.181100000
PLZ,24/08/2010,3.869000000,3.870000000,3.871000000
PTE,24/08/2010,165.537100000,165.537100000,165.537100000
PYG,24/08/2010,5870.000000000,5890.000000000,5910.000000000
QAR,24/08/2010,3.640100000,3.640600000,3.641100000
ROL,24/08/2010,33569.200000000,33585.680000000,33602.170000000
RUB,24/08/2010,30.675000000,30.696900000,30.718800000
SAR,24/08/2010,3.749800000,3.750050000,3.750300000
SBD,24/08/2010,7.462600000,7.462600000,7.462600000
SCR,24/08/2010,5.472500000,5.520650000,5.568800000
SDD,24/08/2010,258.810000000,259.455000000,260.100000000
SDP,24/08/2010,2588.100000000,2594.550000000,2601.000000000
SEK,24/08/2010,7.422800000,7.426150000,7.429500000
SGD,24/08/2010,1.358200000,1.358500000,1.358800000
SHP,24/08/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
SIT,24/08/2010,196.850000000,196.917800000,196.985500000
SKK,24/08/2010,33.120000000,33.145000000,33.170000000
SLL,24/08/2010,2650.000000000,2600.000000000,2550.000000000
SOS,24/08/2010,2620.000000000,2620.000000000,2620.000000000
SRG,24/08/2010,2750.000000000,2750.000000000,2750.000000000
STD,24/08/2010,8700.000000000,8700.000000000,8700.000000000
SVC,24/08/2010,8.747000000,8.752000000,8.757000000
SYP,24/08/2010,43.660600000,43.660600000,43.660600000
SZL,24/08/2010,6.404900000,6.420000000,6.435100000
THB,24/08/2010,31.460000000,31.480000000,31.500000000
TND,24/08/2010,1.251200000,1.253050000,1.254900000
TOP,24/08/2010,1.954700000,1.954700000,1.954700000
TRL,24/08/2010,1529300.000000000,1529921.000000000,1530541.000000000
TTD,24/08/2010,6.150000000,6.150000000,6.150000000
TWD,24/08/2010,31.938000000,31.943000000,31.948000000
TZS,24/08/2010,1100.000000000,1107.500000000,1115.000000000
UAK,24/08/2010,5.333500000,5.334250000,5.335000000
USD,24/08/2010,1.000000000,1.000000000,1.000000000
UYP,24/08/2010,29.635000000,29.660000000,29.685000000
VEB,24/08/2010,1915.200000000,1917.600000000,1920.000000000
VND,24/08/2010,15735.000000000,15737.500000000,15740.000000000
VUV,24/08/2010,110.410000000,110.690000000,110.970000000
WST,24/08/2010,0.359000000,0.364000000,0.369000000
XAF,24/08/2010,539.704600000,539.771200000,539.837900000
XOF,24/08/2010,539.704600000,539.771200000,539.837900000
YUN,24/08/2010,57.586700000,57.766100000,57.945500000
ZAR,24/08/2010,7.362000000,7.367500000,7.373000000
ZMK,24/08/2010,4720.000000000,4770.000000000,4820.000000000
ZWD,24/08/2010,4416.940000000,4416.940000000,4416.940000000
