COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
09/16/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.46,03/20/2013,0.62,298213.455105744,-305178.868875738,-725096.565041479,706889.257031468,USD
09/16/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.44,09/20/2013,0.62,358932.209535324,-372700.058258083,-964039.901099756,945374.208028246,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.4,12/20/2013,0.53,648473.61501285,-675310.498537781,-1398683.60220639,1377069.1621966,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.4,12/20/2013,0.53,-648906.403539244,675753.089469245,1399382.41175286,-1377750.35036732,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.34,-34363.6217456267,34876.4097071,-150293.877981008,151954.18982264,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.35,06/20/2013,0.4,-1737.63236085711,2275.57327525241,71845.036117781,-72053.7179650104,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.34,34373.7813361347,-34886.1783150774,150428.785720605,-152089.90507408,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.35,06/20/2013,0.4,1736.28142267232,-2274.12698041127,-71834.684046638,72043.4311905978,USD
09/16/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.56,4390376.66406463,-4398246.74172593,-1561408.55782422,1485600.89224748,USD
09/16/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.56,-4392636.86444223,4400487.42169544,1562026.52561462,-1486182.03465668,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.49,03/20/2013,0.77,-386653.306044629,400041.535846546,735000.616831717,-705221.14251497,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.49,03/20/2013,0.77,272557.972938141,-281824.350146135,-509512.924634816,488798.729619509,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.49,03/20/2013,0.77,-69269.154960266,71667.7233852211,131681.042305082,-126345.466147943,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.49,03/20/2013,0.77,254503.308586796,-263155.926764795,-475773.648518909,456430.390731562,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1840.31096484801,1821.11676184991,2917.91722289768,-2887.4837273756,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2453.74795445193,2428.15568377402,3890.55629929182,-3849.97830524055,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-990.936664385042,980.601324402956,1571.18618268337,-1554.79891601253,USD
09/16/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,5284.99558302436,-5229.87376937315,-8379.6597038254,8292.26094759216,USD
