Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,13-Oct-10,CLOSE,mm,mm_0_1,14-Oct-10,0.0101172000000000,0
1W,GBP            ,13-Oct-10,CLOSE,mm,mm_0_20101020,20-Oct-10,0.0101176000000000,1
1M,GBP            ,13-Oct-10,CLOSE,mm,mm_0_101,15-Nov-10,0.0101193000000000,2
2M,GBP            ,13-Oct-10,CLOSE,mm,mm_0_102,13-Dec-10,0.0100480000000000,3
STUB,GBP            ,13-Oct-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0101080000000000,4
FUT1,GBP            ,13-Oct-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0102911000000000,5
FUT2,GBP            ,13-Oct-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0102877000000000,6
FUT3,GBP            ,13-Oct-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0107088000000000,7
FUT4,GBP            ,13-Oct-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0113912000000000,8
FUT5,GBP            ,13-Oct-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0124720000000000,9
FUT6,GBP            ,13-Oct-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0138199000000000,10
FUT7,GBP            ,13-Oct-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0153285000000000,11
FUT8,GBP            ,13-Oct-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0169621000000000,12
FUT9,GBP            ,13-Oct-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0187833000000000,13
FUT10,GBP            ,13-Oct-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0204404000000000,14
FUT11,GBP            ,13-Oct-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0220794000000000,15
FUT12,GBP            ,13-Oct-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0236174000000000,16
4Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1004,13-Oct-14,0.0174750000000000,17
5Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1005,13-Oct-15,0.0201000000000000,18
6Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1006,13-Oct-16,0.0226000000000000,19
7Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1007,13-Oct-17,0.0248500000000000,20
8Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1008,15-Oct-18,0.0268155000000000,21
9Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1009,14-Oct-19,0.0285208000000000,22
10Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1010,13-Oct-20,0.0299500000000000,23
12Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1012,13-Oct-22,0.0321500000000000,24
15Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1015,13-Oct-25,0.0342500000000000,25
20Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1020,14-Oct-30,0.0358993000000000,26
25Y,GBP            ,13-Oct-10,CLOSE,swap,swap_0_1025,15-Oct-35,0.0366244000000000,27
