COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
01/13/2010,,,0.95,06/20/2010,0.98,50379.0911270195,12249.4228800699,-147171.351078054,142684.946524837,USD
01/13/2010,,,0.95,06/20/2010,0.98,-50387.6053960256,-12250.9703332937,147195.20161222,-142708.048184195,USD
01/13/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.52,03/20/2013,0.68,235810.156546641,-245414.648315811,-740835.456046775,724269.651633313,USD
01/13/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.46,09/20/2013,0.63,344273.930331034,-357663.198513183,-877065.15118357,860433.821835915,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.41,12/20/2013,0.53,639770.942495153,-664405.427266259,-1206104.21640434,1186765.74968236,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.41,12/20/2013,0.53,-640284.840796079,664929.525167375,1206801.43843575,-1187445.03935953,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.34,06/20/2016,0.37,-24988.6506081385,25196.1354022135,-129584.575190315,130941.686529509,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.4,06/20/2013,0.45,833.005946282683,-391.927639733908,68815.3856318915,-69113.888334268,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.34,06/20/2016,0.37,24995.4544410579,-25202.4601727995,129709.111667074,-131066.913889068,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.4,06/20/2013,0.45,-834.189481872601,393.213313566167,-68802.4038040228,69100.9362889973,USD
01/13/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.61,12/20/2016,0.61,3757821.35234032,-3763863.68252435,-1521633.12223836,1452563.5350891,USD
01/13/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.61,12/20/2016,0.61,-3759976.09052846,3766003.26868361,1522306.39450737,-1453197.63049371,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.56,03/20/2013,0.84,-307753.222406906,324987.033268224,918933.929188484,-881104.501053234,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.56,03/20/2013,0.84,219228.184076644,-231162.988710509,-641537.765644628,615169.31402604,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.56,03/20/2013,0.84,-55138.0934678286,58225.721099846,164647.772900813,-157869.328054034,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.56,03/20/2013,0.84,204715.642258345,-215860.213922339,-599088.056408963,574463.401557678,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.31,12/20/2016,0.31,-1624.97660337453,1617.48038146092,2576.49240175228,-2564.60671751404,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.31,12/20/2016,0.31,-2166.63547233269,2156.64050977583,3435.32320418617,-3419.47562519331,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.31,12/20/2016,0.31,-874.98739387486,870.950966727249,1387.3420498892,-1380.9420661267,USD
01/13/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.31,12/20/2016,0.31,4666.59946899875,-4645.07185738337,-7399.15765490276,7365.02440791343,USD
