Ccy Code, Business Date, Bid, Mid, Ask
ADP,03/12/2009,137.384200000,137.384200000,137.384200000
AED,03/12/2009,3.672800000,3.673000000,3.673200000
AFA,03/12/2009,42.785000000,42.785000000,42.785000000
ALL,03/12/2009,106.400000000,106.650000000,106.900000000
ANG,03/12/2009,1.790000000,1.790000000,1.790000000
AON,03/12/2009,80.835700000,80.956950000,81.078200000
ARS,03/12/2009,2.850000000,2.851250000,2.852500000
ATS,03/12/2009,11.361820000,11.361820000,11.361820000
AUD,03/12/2009,1.0780508840017248814144027598,1.077876583131231473996227432,1.0777023386140747925422998168
AWG,03/12/2009,1.790000000,1.790000000,1.790000000
BBD,03/12/2009,2.000000000,2.000000000,2.000000000
BDT,03/12/2009,58.920000000,58.945000000,58.970000000
BEF,03/12/2009,33.308480000,33.308480000,33.308480000
BGL,03/12/2009,1.601300000,1.601700000,1.602100000
BHD,03/12/2009,0.376440000,0.377065000,0.377690000
BIF,03/12/2009,1020.000000000,1060.000000000,1100.000000000
BMD,03/12/2009,1.000000000,1.000000000,1.000000000
BND,03/12/2009,1.676300000,1.676800000,1.677300000
BOB,03/12/2009,7.892000000,7.901000000,7.910000000
BRL,03/12/2009,1.718300000,1.718600000,1.718900000
BSD,03/12/2009,1.000000000,1.000000000,1.000000000
BTN,03/12/2009,43.730000000,43.735000000,43.740000000
BWP,03/12/2009,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,03/12/2009,1.980000000,1.980000000,1.980000000
CAD,03/12/2009,1.049500000,1.049749000,1.049999000
CHF,03/12/2009,1.000299000,1.000450000,1.000600000
CLP,03/12/2009,503.099900000,503.399900000,503.700000000
CNY,03/12/2009,6.826200000,6.826300000,6.826400000
COP,03/12/2009,2665.100000000,2666.100000000,2667.100000000
CRC,03/12/2009,428.260000000,428.460000000,428.660000000
CUP,03/12/2009,1.000000000,1.000000000,1.000000000
CVE,03/12/2009,108.950000000,108.950000000,108.950000000
CZK,03/12/2009,17.158490000,17.177250000,17.196000000
DEM,03/12/2009,1.470328000,1.470383000,1.470438000
DJF,03/12/2009,175.000000000,175.000000000,175.000000000
DKK,03/12/2009,4.938499000,4.939250000,4.940000000
DOP,03/12/2009,43.100000000,43.100000000,43.100000000
DZD,03/12/2009,68.920200000,68.920200000,68.920200000
ECS,03/12/2009,25000.000000000,25000.000000000,25000.000000000
EEK,03/12/2009,12.872300000,12.875150000,12.878000000
EGP,03/12/2009,6.180000000,6.189950000,6.199900000
ESP,03/12/2009,137.384200000,137.384200000,137.384200000
ETB,03/12/2009,8.350000000,8.550000000,8.750000000
EUR,03/12/2009,0.6637466240187335847163047367,0.6637021304838388531227185239,0.6636580833554552694451818423
FIM,03/12/2009,4.909364000,4.909364000,4.909364000
FJD,03/12/2009,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,03/12/2009,1.829800000,1.829900000,1.830000000
FRF,03/12/2009,4.353398000,4.353485000,4.353571000
GBP,03/12/2009,0.6002040693835904207430526379,0.6001323892050586359350872803,0.6000603660728269263887947127
GHC,03/12/2009,8890.000000000,8975.000000000,9060.000000000
GIP,03/12/2009,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,03/12/2009,28.000000000,29.000000000,30.000000000
GNF,03/12/2009,2005.000000000,2012.500000000,2020.000000000
GRD,03/12/2009,281.355800000,281.355800000,281.355800000
GTQ,03/12/2009,8.080000000,8.100000000,8.120000000
GWP,03/12/2009,761.550000000,761.550000000,761.550000000
GYD,03/12/2009,179.000000000,179.000000000,179.000000000
HKD,03/12/2009,7.750000000,7.750100000,7.750199000
HNL,03/12/2009,17.980000000,17.980000000,17.980000000
HRK,03/12/2009,6.218100000,6.221950000,6.225800000
HTG,03/12/2009,29.000000000,29.000000000,29.000000000
HUF,03/12/2009,179.210000000,179.515000000,179.820000000
IDR,03/12/2009,9425.000000000,9432.500000000,9440.000000000
IEP,03/12/2009,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,03/12/2009,3.773000000,3.776500000,3.780000000
INR,03/12/2009,46.332490000,46.341240000,46.349990000
IQD,03/12/2009,1424.500000000,1424.500000000,1424.500000000
IRR,03/12/2009,8481.000000000,8482.000000000,8483.000000000
ISK,03/12/2009,121.970000000,122.300000000,122.630000000
ITL,03/12/2009,1598.770000000,1598.770000000,1598.770000000
JMD,03/12/2009,60.370000000,60.370000000,60.370000000
JOD,03/12/2009,0.708000000,0.709000000,0.710000000
JPY,03/12/2009,87.619500000,87.626000000,87.632500000
KES,03/12/2009,77.450000000,77.450000000,77.450000000
KHR,03/12/2009,3850.000000000,3850.000000000,3850.000000000
KMF,03/12/2009,404.778500000,404.828400000,404.878400000
KPW,03/12/2009,2.200000000,2.200000000,2.200000000
KRW,03/12/2009,1155.200000000,1155.400000000,1155.600000000
KWD,03/12/2009,0.283000000,0.284500000,0.286000000
KYD,03/12/2009,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,03/12/2009,148.700000000,148.725000000,148.750000000
LAK,03/12/2009,7842.590000000,7842.590000000,7842.590000000
LBP,03/12/2009,1514.000000000,1515.000000000,1516.000000000
LKR,03/12/2009,97.500000000,97.550000000,97.600000000
LRD,03/12/2009,1.000000000,1.000000000,1.000000000
LSL,03/12/2009,6.404900000,6.420000000,6.435100000
LTL,03/12/2009,2.850000000,2.851000000,2.852000000
LUF,03/12/2009,33.308480000,33.308480000,33.308480000
LVL,03/12/2009,0.536800000,0.537300000,0.537800000
LYD,03/12/2009,1.205900000,1.205900000,1.205900000
MAD,03/12/2009,9.044100000,9.058800000,9.073500000
MGF,03/12/2009,6800.000000000,6800.000000000,6800.000000000
MMK,03/12/2009,6.387900000,6.387900000,6.387900000
MNT,03/12/2009,1176.000000000,1176.000000000,1176.000000000
MOP,03/12/2009,8.024500000,8.025000000,8.025500000
MRO,03/12/2009,264.320000000,265.310000000,266.300000000
MTL,03/12/2009,0.349400000,0.349950000,0.350500000
MUR,03/12/2009,26.250000000,26.400000000,26.550000000
MVR,03/12/2009,12.750000000,12.800000000,12.850000000
MWK,03/12/2009,106.500000000,108.250000000,110.000000000
MXN,03/12/2009,12.700100000,12.706300000,12.712500000
MYR,03/12/2009,3.375000000,3.377500000,3.380000000
MZM,03/12/2009,23262.000000000,23379.500000000,23497.000000000
NAD,03/12/2009,6.404900000,6.420000000,6.435100000
