COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
11/05/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.46,03/20/2013,0.61,246021.227657535,-249305.471965723,-526645.265012229,510735.156252204,USD
11/05/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.44,09/20/2013,0.61,312796.28008257,-322102.408252262,-745587.12994673,728267.688385409,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.4,12/20/2013,0.54,555069.111176534,-573845.552900312,-1040042.81349799,1019078.12832946,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.4,12/20/2013,0.54,-555374.491290835,574155.88579034,1040505.09428013,-1019526.52457411,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.34,06/20/2016,0.37,-27040.7283830027,27257.0463604272,-140572.174727923,141965.594128998,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.37,06/20/2013,0.41,-4024.61940985746,4522.45671910702,55946.6395145297,-55875.9587379593,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.34,06/20/2016,0.37,27046.1201795795,-27261.980622326,140686.22549902,-142080.112331809,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.37,06/20/2013,0.41,4023.44367463995,-4521.215280385,-55939.638861417,55869.0373966977,USD
11/05/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.54,12/20/2016,0.54,4134936.00447392,-4128794.84078182,-1194739.7430264,1129339.14711289,USD
11/05/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.54,12/20/2016,0.54,-4136865.11192169,4130700.38221937,1195164.00467625,-1129735.27003821,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.49,03/20/2013,0.76,-265044.225791838,273879.962166113,523978.296428506,-499056.223405765,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.49,03/20/2013,0.76,188671.969743161,-194642.787369226,-362670.841285714,345423.18661297,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.49,03/20/2013,0.76,-47481.1387762207,49064.0555556156,93872.1543236311,-89407.1456303468,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.49,03/20/2013,0.76,176170.432690325,-181744.831484077,-338649.22385914,322543.625380037,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-2110.17353458126,2099.1033183885,3345.79960532166,-3328.24715081418,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2813.56471429002,2798.80442602505,4461.06614283099,-4437.66287014175,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-1136.24727753782,1130.28639194967,1801.58438651266,-1792.13306494059,USD
11/05/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,6059.9855256516,-6028.19413560969,-9608.45013346425,9558.04308470174,USD
