Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
iTraxx Europe,9,1,3.00000,140.0000000000000000,331174.6730693380000000,0.0000,3.0000,26/11/2009,55.0000000000000000,500.000000000,500.000000000,500.000000000,12.500000000,13.250000000,14.000000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,113599.0176720540000000,3.0000,6.0000,26/11/2009,55.0000000000000000,197.636063771,225.123694337,252.611324903,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,84371.5365655862000000,6.0000,9.0000,26/11/2009,55.0000000000000000,120.390455531,147.505422993,174.620390455,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,24118.2368847107000000,9.0000,12.0000,26/11/2009,55.0000000000000000,24.000000000,34.000000000,44.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,13337.7310730687000000,12.0000,22.0000,26/11/2009,55.0000000000000000,11.000000000,16.000000000,21.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,384558.0155822810000000,0.0000,3.0000,26/11/2009,85.0000000000000000,500.000000000,500.000000000,500.000000000,34.750000000,35.250000000,35.750000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,255935.4202686790000000,3.0000,6.0000,26/11/2009,85.0000000000000000,441.911124019,456.433343014,470.955562009,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,158904.5431225440000000,6.0000,9.0000,26/11/2009,85.0000000000000000,240.088716384,252.2179096195,264.347102855,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,113482.8046665280000000,9.0000,12.0000,26/11/2009,85.0000000000000000,121.000000000,124.500000000,128.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,44314.5936562939000000,12.0000,22.0000,26/11/2009,85.0000000000000000,46.000000000,48.500000000,51.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,372248.9766146090000000,0.0000,3.0000,26/11/2009,96.0000000000000000,500.000000000,500.000000000,500.000000000,45.000000000,45.500000000,46.000000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,358554.9760699580000000,3.0000,6.0000,26/11/2009,96.0000000000000000,569.847410272,580.593165699,591.338921126,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,242663.8957717660000000,6.0000,9.0000,26/11/2009,96.0000000000000000,327.143421572,337.0209403395,346.898459107,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,187677.3750807640000000,9.0000,12.0000,26/11/2009,96.0000000000000000,169.000000000,172.500000000,176.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,90785.8692441144000000,12.0000,22.0000,26/11/2009,96.0000000000000000,69.000000000,71.500000000,74.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,350503.8327719460000000,0.0000,3.0000,26/11/2009,103.0000000000000000,500.000000000,500.000000000,500.000000000,52.875000000,53.375000000,53.875000000
iTraxx Europe,9,1,10.00000,175.0000000000000000,488604.3859452090000000,3.0000,6.0000,26/11/2009,103.0000000000000000,710.792580101,719.224283305,727.655986509,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,380605.2686165920000000,6.0000,9.0000,26/11/2009,103.0000000000000000,432.564064139,440.056945901,447.549827663,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,284332.9035585220000000,9.0000,12.0000,26/11/2009,103.0000000000000000,224.000000000,229.000000000,234.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,149296.9576744230000000,12.0000,22.0000,26/11/2009,103.0000000000000000,92.000000000,94.500000000,97.000000000,NULL,NULL,NULL
