Ccy Code, Business Date, Bid, Mid, Ask
ADP,28/10/2009,137.384200000,137.384200000,137.384200000
AED,28/10/2009,3.672800000,3.673000000,3.673200000
AFA,28/10/2009,42.785000000,42.785000000,42.785000000
ALL,28/10/2009,106.400000000,106.650000000,106.900000000
ANG,28/10/2009,1.790000000,1.790000000,1.790000000
AON,28/10/2009,80.835700000,80.956950000,81.078200000
ARS,28/10/2009,2.850000000,2.851250000,2.852500000
ATS,28/10/2009,11.361820000,11.361820000,11.361820000
AUD,28/10/2009,1.088968746596972666884460416,1.0888501742160278745644599303,1.0887316276537833424060968971
AWG,28/10/2009,1.790000000,1.790000000,1.790000000
BBD,28/10/2009,2.000000000,2.000000000,2.000000000
BDT,28/10/2009,58.920000000,58.945000000,58.970000000
BEF,28/10/2009,33.308480000,33.308480000,33.308480000
BGL,28/10/2009,1.601300000,1.601700000,1.602100000
BHD,28/10/2009,0.376440000,0.377065000,0.377690000
BIF,28/10/2009,1020.000000000,1060.000000000,1100.000000000
BMD,28/10/2009,1.000000000,1.000000000,1.000000000
BND,28/10/2009,1.676300000,1.676800000,1.677300000
BOB,28/10/2009,7.892000000,7.901000000,7.910000000
BRL,28/10/2009,1.744400000,1.744800000,1.745199000
BSD,28/10/2009,1.000000000,1.000000000,1.000000000
BTN,28/10/2009,43.730000000,43.735000000,43.740000000
BWP,28/10/2009,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,28/10/2009,1.980000000,1.980000000,1.980000000
CAD,28/10/2009,1.064199000,1.064449000,1.064699000
CHF,28/10/2009,1.020429000,1.020584000,1.020740000
CLP,28/10/2009,531.099900000,531.249900000,531.399900000
CNY,28/10/2009,6.829200000,6.829450000,6.829700000
COP,28/10/2009,2665.100000000,2666.100000000,2667.100000000
CRC,28/10/2009,428.260000000,428.460000000,428.660000000
CUP,28/10/2009,1.000000000,1.000000000,1.000000000
CVE,28/10/2009,108.950000000,108.950000000,108.950000000
CZK,28/10/2009,17.641490000,17.668240000,17.694990000
DEM,28/10/2009,1.470328000,1.470383000,1.470438000
DJF,28/10/2009,175.000000000,175.000000000,175.000000000
DKK,28/10/2009,5.020550000,5.021225000,5.021900000
DOP,28/10/2009,43.100000000,43.100000000,43.100000000
DZD,28/10/2009,68.920200000,68.920200000,68.920200000
ECS,28/10/2009,25000.000000000,25000.000000000,25000.000000000
EEK,28/10/2009,12.872300000,12.875150000,12.878000000
EGP,28/10/2009,6.180000000,6.189950000,6.199900000
ESP,28/10/2009,137.384200000,137.384200000,137.384200000
ETB,28/10/2009,8.350000000,8.550000000,8.750000000
EUR,28/10/2009,0.6746272684341901099642447548,0.6745822143700852469544299477,0.6745367113232454119699237571
FIM,28/10/2009,4.909364000,4.909364000,4.909364000
FJD,28/10/2009,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,28/10/2009,1.829800000,1.829900000,1.830000000
FRF,28/10/2009,4.424966000,4.425071000,4.425175000
GBP,28/10/2009,0.6096817461285209120838922083,0.6096077844475642816168505345,0.6095334691780258308093568264
GHC,28/10/2009,8890.000000000,8975.000000000,9060.000000000
GIP,28/10/2009,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,28/10/2009,28.000000000,29.000000000,30.000000000
GNF,28/10/2009,2005.000000000,2012.500000000,2020.000000000
GRD,28/10/2009,281.355800000,281.355800000,281.355800000
GTQ,28/10/2009,8.080000000,8.100000000,8.120000000
GWP,28/10/2009,761.550000000,761.550000000,761.550000000
GYD,28/10/2009,179.000000000,179.000000000,179.000000000
HKD,28/10/2009,7.750000000,7.750100000,7.750199000
HNL,28/10/2009,17.980000000,17.980000000,17.980000000
HRK,28/10/2009,6.218100000,6.221950000,6.225800000
HTG,28/10/2009,29.000000000,29.000000000,29.000000000
HUF,28/10/2009,181.350000000,181.910000000,182.470000000
IDR,28/10/2009,9525.000000000,9537.500000000,9550.000000000
IEP,28/10/2009,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,28/10/2009,3.724100000,3.728150000,3.732200000
INR,28/10/2009,46.920000000,46.925000000,46.929990000
IQD,28/10/2009,1424.500000000,1424.500000000,1424.500000000
IRR,28/10/2009,8481.000000000,8482.000000000,8483.000000000
ISK,28/10/2009,124.350000000,124.690000000,125.030000000
ITL,28/10/2009,1598.770000000,1598.770000000,1598.770000000
JMD,28/10/2009,60.370000000,60.370000000,60.370000000
JOD,28/10/2009,0.708000000,0.709000000,0.710000000
JPY,28/10/2009,91.649990000,91.660000000,91.670000000
KES,28/10/2009,77.450000000,77.450000000,77.450000000
KHR,28/10/2009,3850.000000000,3850.000000000,3850.000000000
KMF,28/10/2009,404.778500000,404.828400000,404.878400000
KPW,28/10/2009,2.200000000,2.200000000,2.200000000
KRW,28/10/2009,1191.000000000,1191.550000000,1192.100000000
KWD,28/10/2009,0.284595000,0.285470000,0.286345000
KYD,28/10/2009,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,28/10/2009,150.700000000,150.715000000,150.730000000
LAK,28/10/2009,7842.590000000,7842.590000000,7842.590000000
LBP,28/10/2009,1514.000000000,1515.000000000,1516.000000000
LKR,28/10/2009,97.500000000,97.550000000,97.600000000
LRD,28/10/2009,1.000000000,1.000000000,1.000000000
LSL,28/10/2009,6.404900000,6.420000000,6.435100000
LTL,28/10/2009,2.850000000,2.851000000,2.852000000
LUF,28/10/2009,33.308480000,33.308480000,33.308480000
LVL,28/10/2009,0.536800000,0.537300000,0.537800000
LYD,28/10/2009,1.205900000,1.205900000,1.205900000
MAD,28/10/2009,9.044100000,9.058800000,9.073500000
MGF,28/10/2009,6800.000000000,6800.000000000,6800.000000000
MMK,28/10/2009,6.387900000,6.387900000,6.387900000
MNT,28/10/2009,1176.000000000,1176.000000000,1176.000000000
MOP,28/10/2009,8.024500000,8.025000000,8.025500000
MRO,28/10/2009,264.320000000,265.310000000,266.300000000
MTL,28/10/2009,0.349400000,0.349950000,0.350500000
MUR,28/10/2009,26.250000000,26.400000000,26.550000000
MVR,28/10/2009,12.750000000,12.800000000,12.850000000
MWK,28/10/2009,106.500000000,108.250000000,110.000000000
MXN,28/10/2009,13.225000000,13.235000000,13.245000000
MYR,28/10/2009,3.400000000,3.402500000,3.405000000
MZM,28/10/2009,23262.000000000,23379.500000000,23497.000000000
NAD,28/10/2009,6.404900000,6.420000000,6.435100000
NGN,28/10/2009,134.900000000,135.050000000,135.200000000
NIO,28/10/2009,15.650000000,15.650000000,15.650000000
NLG,28/10/2009,1.819594000,1.819594000,1.819594000
NOK,28/10/2009,5.645850000,5.652325000,5.658800000
NPR,28/10/2009,69.840000000,69.920000000,70.000000000
NZD,28/10/2009,1.3422818791946308724832214765,1.3419171299076425535341065013,1.3415525787994445972323770299
OMR,28/10/2009,0.384900000,0.384950000,0.385000000
PAB,28/10/2009,1.000000000,1.000000000,1.000000000
PEN,28/10/2009,3.457000000,3.457000000,3.457000000
