Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,EUR_EUR        ,28-Oct-09,CLOSE,mm,mm_0_1,30-Oct-09,0.0090780000000000,0
1W,EUR_EUR        ,28-Oct-09,CLOSE,mm,mm_2_20091106,06-Nov-09,0.0090790000000000,1
1M,EUR_EUR        ,28-Oct-09,CLOSE,mm,mm_2_101,30-Nov-09,0.0090814000000000,2
STUB,EUR_EUR        ,28-Oct-09,CLOSE,mm,mm_2_20091216,16-Dec-09,0.0091128000000000,3
FUT1,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_1_103,17-Mar-10,0.0098048000000000,4
FUT2,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_2_103,17-Jun-10,0.0112936000000000,5
FUT3,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_3_103,16-Sep-10,0.0141423000000000,6
FUT4,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_4_103,15-Dec-10,0.0172662000000000,7
FUT5,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_5_103,16-Mar-11,0.0204322000000000,8
FUT6,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_6_103,16-Jun-11,0.0231945000000000,9
FUT7,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_7_103,21-Sep-11,0.0257098000000000,10
FUT8,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_8_103,21-Dec-11,0.0275167000000000,11
FUT9,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_9_103,21-Mar-12,0.0292770000000000,12
FUT10,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_10_103,21-Jun-12,0.0304998000000000,13
FUT11,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_11_103,20-Sep-12,0.0317476000000000,14
FUT12,EUR_EUR        ,28-Oct-09,CLOSE,fut,fut_12_103,19-Dec-12,0.0327546000000000,15
4Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1004,30-Oct-13,0.0252800000000000,16
5Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1005,30-Oct-14,0.0277600000000000,17
6Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1006,30-Oct-15,0.0298600000000000,18
7Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1007,31-Oct-16,0.0316250000000000,19
8Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1008,30-Oct-17,0.0330800000000000,20
9Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1009,30-Oct-18,0.0342700000000000,21
10Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1010,30-Oct-19,0.0353100000000000,22
11Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1011,30-Oct-20,0.0362700000000000,23
12Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1012,29-Oct-21,0.0371323000000000,24
15Y,EUR_EUR        ,28-Oct-09,CLOSE,swap,swap_2_1015,30-Oct-24,0.0391100000000000,25
