COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
04/15/2010,,,0.97,06/20/2010,1,73993.0632217916,-75756.3791190617,-40516.988400962,88122.630654476,USD
04/15/2010,,,0.97,06/20/2010,1,-73997.8086395938,75761.2376240952,40519.5868883022,-88128.2822477752,USD
04/15/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.56,03/20/2013,0.71,202940.28079642,-214675.261096156,-835994.765606541,817369.600651849,USD
04/15/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.54,09/20/2013,0.69,218371.119135639,-233976.429757749,-1012401.1135529,993970.052158794,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.46,12/20/2013,0.58,486511.850300007,-509250.342105808,-1315854.35517766,1296450.01174003,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.46,12/20/2013,0.58,-486898.271388566,509647.379848728,1316601.34373648,-1297179.48474794,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.36,06/20/2016,0.39,-27102.6751730489,27301.8591190622,-134923.042618054,136220.195303197,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.47,06/20/2013,0.53,3533.41142436834,-3204.11692661586,66982.2876190462,-67245.1627246576,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.36,06/20/2016,0.39,27112.0225582119,-27310.7640413195,135048.926342843,-136346.716404127,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.47,06/20/2013,0.53,-3533.62943786102,3204.41573033338,-66969.985265601,67232.8844993054,USD
04/15/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.56,4056271.69701519,-4058549.24142465,-1434752.77516518,1360817.02098538,USD
04/15/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.56,-4058431.69988912,4060687.82039443,1435344.17828997,-1361371.55950979,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.61,03/20/2013,0.85,-323238.112104766,344218.786740027,997402.820058983,-954462.251530005,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.6,03/20/2013,0.84,229934.875427694,-243811.107404534,-689138.052153417,659962.322931683,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.61,03/20/2013,0.85,-57912.829518908,61671.733816001,178703.480278946,-171009.435963398,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.6,03/20/2013,0.84,214714.252082357,-227671.792565563,-643529.521602584,616283.62895784,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.3,12/20/2016,0.3,-1778.39898441455,1769.17105335622,2819.7522728098,-2805.12086568289,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.3,12/20/2016,0.3,-2371.19864716287,2358.89473907847,3759.66969910415,-3740.16115625778,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.3,12/20/2016,0.3,-957.599444454242,952.630558544856,1518.32813311584,-1510.44968319593,USD
04/15/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.3,12/20/2016,0.3,5107.19707539327,-5080.69635034445,-8097.75010401754,8055.73170412962,USD
