Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,26-Mar-10,CLOSE,mm,mm_0_1,29-Mar-10,0.0083213000000000,0
1W,GBP            ,26-Mar-10,CLOSE,mm,mm_0_20100406,06-Apr-10,0.0083216000000000,1
1M,GBP            ,26-Mar-10,CLOSE,mm,mm_0_101,26-Apr-10,0.0083223000000000,2
2M,GBP            ,26-Mar-10,CLOSE,mm,mm_0_102,26-May-10,0.0082388000000000,3
STUB,GBP            ,26-Mar-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0082583000000000,4
FUT1,GBP            ,26-Mar-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0089063000000000,5
FUT2,GBP            ,26-Mar-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0105113000000000,6
FUT3,GBP            ,26-Mar-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0130440000000000,7
FUT4,GBP            ,26-Mar-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0160517000000000,8
FUT5,GBP            ,26-Mar-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0194238000000000,9
FUT6,GBP            ,26-Mar-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0227773000000000,10
FUT7,GBP            ,26-Mar-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0261499000000000,11
FUT8,GBP            ,26-Mar-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0286681000000000,12
FUT9,GBP            ,26-Mar-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0311715000000000,13
FUT10,GBP            ,26-Mar-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0333209000000000,14
FUT11,GBP            ,26-Mar-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0353400000000000,15
FUT12,GBP            ,26-Mar-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0368575000000000,16
4Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1004,26-Mar-14,0.0256250000000000,17
5Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1005,26-Mar-15,0.0290250000000000,18
6Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1006,29-Mar-16,0.0317562000000000,19
7Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1007,27-Mar-17,0.0340446000000000,20
8Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1008,26-Mar-18,0.0358500000000000,21
9Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1009,26-Mar-19,0.0373250000000000,22
10Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1010,26-Mar-20,0.0385250000000000,23
12Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1012,28-Mar-22,0.0402955000000000,24
15Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1015,26-Mar-25,0.0419750000000000,25
20Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1020,26-Mar-30,0.0425250000000000,26
25Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1025,27-Mar-35,0.0421752000000000,27
30Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1030,26-Mar-40,0.0416250000000000,28
40Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1040,28-Mar-50,0.0410003000000000,29
50Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1050,26-Mar-60,0.0407500000000000,30
60Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1060,26-Mar-70,0.0407500000000000,31
70Y,GBP            ,26-Mar-10,CLOSE,swap,swap_0_1070,26-Mar-80,0.0408361000000000,32
1D,EUR_EUR        ,26-Mar-10,CLOSE,mm,mm_0_1,30-Mar-10,0.0094380000000000,0
1W,EUR_EUR        ,26-Mar-10,CLOSE,mm,mm_2_20100406,06-Apr-10,0.0094383000000000,1
1M,EUR_EUR        ,26-Mar-10,CLOSE,mm,mm_2_101,30-Apr-10,0.0094397000000000,2
2M,EUR_EUR        ,26-Mar-10,CLOSE,mm,mm_2_102,31-May-10,0.0091206000000000,3
STUB,EUR_EUR        ,26-Mar-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0088882000000000,4
FUT1,EUR_EUR        ,26-Mar-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0096141000000000,5
