FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V13-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V13-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V13-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V1-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V1-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V1-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V2-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V2-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V2-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V2-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V3-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V3-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V3-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V3-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V4-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V4-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V4-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V4-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V5-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V5-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V5-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V5-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V6-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V6-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V6-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V14-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V14-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V14-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V14-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V15-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V15-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V15-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V15-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V16-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V16-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V16-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V16-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V17-10Y.Mid,0.0580967944821053
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V17-7Y.Mid,0.0589881394656993
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V17-5Y.Mid,0.0483305575009333
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS10V17-3Y.Mid,0.0303331890555368
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V1-10Y.Mid,0.0606352991165078
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V1-7Y.Mid,0.0625044302836991
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V1-5Y.Mid,0.0538846806199946
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V1-3Y.Mid,0.0382580381417845
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V2-10Y.Mid,0.0606352991165078
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V2-7Y.Mid,0.0625044302836991
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V2-5Y.Mid,0.0538846806199946
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V2-3Y.Mid,0.0382580381417845
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V3-10Y.Mid,0.0606352991165078
27-Sep-2010,28-Sep-2010,Insert,True,Closing,CDX Spread,MarkitModel,CDX-NAHYS11V3-7Y.Mid,0.0625044302836991
