COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
09/08/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.45,03/20/2013,0.61,324544.608523956,-332300.017170824,-764295.935856763,745365.38493954,USD
09/08/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.44,09/20/2013,0.61,391444.188731481,-406414.227318278,-1009228.31876809,990203.405859733,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.39,12/20/2013,0.52,678963.111201106,-707849.530221551,-1465637.399957,1443856.98076768,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.39,12/20/2013,0.52,-679429.318128114,708326.594045169,1466378.38462597,-1444579.72117752,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.33,-38756.7176879228,39437.4509777202,-155979.326830949,157732.268442363,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.35,06/20/2013,0.39,-804.383348781298,1354.55641606272,77944.0416430093,-78250.9896271832,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.33,38769.9687382157,-39450.3827473645,156123.707031032,-157877.598860928,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.35,06/20/2013,0.39,802.975714237343,-1353.04265356399,-77932.5136184322,78239.5216298394,USD
09/08/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.54,12/20/2016,0.57,4603967.72966949,-4619041.48657621,-1749771.58876862,1668432.37764964,USD
09/08/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.54,12/20/2016,0.57,-4606387.46029929,4621443.76477096,1750478.30558702,-1669098.82947561,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.48,03/20/2013,0.76,-424073.746298634,440269.416084381,770362.086716615,-735796.332104596,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.48,03/20/2013,0.76,300467.040631739,-308716.665649013,-533343.96022272,512178.326985088,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.48,03/20/2013,0.76,-75973.6010590254,78874.4886841631,138016.679097498,-131823.827022145,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.48,03/20/2013,0.76,280564.764735885,-288267.581553385,-498027.89748799,478262.950350597,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1779.77778467777,1757.10801485941,2821.9384386871,-2785.99423520432,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2373.03704751482,2342.81068774073,3762.58458694213,-3714.65898227262,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-958.341875358466,946.135076336304,1519.50529934677,-1500.15072841635,USD
09/08/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,5111.15670691216,-5046.05377830569,-8104.02832396298,8000.80394489318,USD
