Ccy Code, Business Date, Bid, Mid, Ask
ADP,20/11/2009,137.384200000,137.384200000,137.384200000
AED,20/11/2009,3.672800000,3.673000000,3.673200000
AFA,20/11/2009,42.785000000,42.785000000,42.785000000
ALL,20/11/2009,106.400000000,106.650000000,106.900000000
ANG,20/11/2009,1.790000000,1.790000000,1.790000000
AON,20/11/2009,80.835700000,80.956950000,81.078200000
ARS,20/11/2009,2.850000000,2.851250000,2.852500000
ATS,20/11/2009,11.361820000,11.361820000,11.361820000
AUD,20/11/2009,1.0885657058260036575807715754,1.0884353741496598639455782313,1.0883050736782534880177611388
AWG,20/11/2009,1.790000000,1.790000000,1.790000000
BBD,20/11/2009,2.000000000,2.000000000,2.000000000
BDT,20/11/2009,58.920000000,58.945000000,58.970000000
BEF,20/11/2009,33.308480000,33.308480000,33.308480000
BGL,20/11/2009,1.601300000,1.601700000,1.602100000
BHD,20/11/2009,0.376440000,0.377065000,0.377690000
BIF,20/11/2009,1020.000000000,1060.000000000,1100.000000000
BMD,20/11/2009,1.000000000,1.000000000,1.000000000
BND,20/11/2009,1.676300000,1.676800000,1.677300000
BOB,20/11/2009,7.892000000,7.901000000,7.910000000
BRL,20/11/2009,1.726500000,1.726850000,1.727200000
BSD,20/11/2009,1.000000000,1.000000000,1.000000000
BTN,20/11/2009,43.730000000,43.735000000,43.740000000
BWP,20/11/2009,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,20/11/2009,1.980000000,1.980000000,1.980000000
CAD,20/11/2009,1.062599000,1.062799000,1.063000000
CHF,20/11/2009,1.013490000,1.013645000,1.013800000
CLP,20/11/2009,500.589800000,500.894900000,501.200000000
CNY,20/11/2009,6.828300000,6.828450000,6.828600000
COP,20/11/2009,2665.100000000,2666.100000000,2667.100000000
CRC,20/11/2009,428.260000000,428.460000000,428.660000000
CUP,20/11/2009,1.000000000,1.000000000,1.000000000
CVE,20/11/2009,108.950000000,108.950000000,108.950000000
CZK,20/11/2009,17.177990000,17.200490000,17.222990000
DEM,20/11/2009,1.470328000,1.470383000,1.470438000
DJF,20/11/2009,175.000000000,175.000000000,175.000000000
DKK,20/11/2009,4.989100000,4.989749000,4.990399000
DOP,20/11/2009,43.100000000,43.100000000,43.100000000
DZD,20/11/2009,68.920200000,68.920200000,68.920200000
ECS,20/11/2009,25000.000000000,25000.000000000,25000.000000000
EEK,20/11/2009,12.872300000,12.875150000,12.878000000
EGP,20/11/2009,6.180000000,6.189950000,6.199900000
ESP,20/11/2009,137.384200000,137.384200000,137.384200000
ETB,20/11/2009,8.350000000,8.550000000,8.750000000
EUR,20/11/2009,0.6706013080749115309224322173,0.6705558908335009723060417086,0.6705109293281480488131956551
FIM,20/11/2009,4.909364000,4.909364000,4.909364000
FJD,20/11/2009,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,20/11/2009,1.829800000,1.829900000,1.830000000
FRF,20/11/2009,4.398322000,4.398440000,4.398558000
GBP,20/11/2009,0.6005648913367913859776505781,0.6004927643624358148296492101,0.6004202942059441609126388472
GHC,20/11/2009,8890.000000000,8975.000000000,9060.000000000
GIP,20/11/2009,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,20/11/2009,28.000000000,29.000000000,30.000000000
GNF,20/11/2009,2005.000000000,2012.500000000,2020.000000000
GRD,20/11/2009,281.355800000,281.355800000,281.355800000
GTQ,20/11/2009,8.080000000,8.100000000,8.120000000
GWP,20/11/2009,761.550000000,761.550000000,761.550000000
GYD,20/11/2009,179.000000000,179.000000000,179.000000000
HKD,20/11/2009,7.750000000,7.750100000,7.750199000
HNL,20/11/2009,17.980000000,17.980000000,17.980000000
HRK,20/11/2009,6.218100000,6.221950000,6.225800000
HTG,20/11/2009,29.000000000,29.000000000,29.000000000
HUF,20/11/2009,179.430000000,179.745000000,180.060000000
IDR,20/11/2009,9550.000000000,9555.000000000,9560.000000000
IEP,20/11/2009,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,20/11/2009,3.796000000,3.799500000,3.802999000
INR,20/11/2009,46.689990000,46.693740000,46.697490000
IQD,20/11/2009,1424.500000000,1424.500000000,1424.500000000
IRR,20/11/2009,8481.000000000,8482.000000000,8483.000000000
ISK,20/11/2009,123.280000000,123.940000000,123.940000000
ITL,20/11/2009,1598.770000000,1598.770000000,1598.770000000
JMD,20/11/2009,60.370000000,60.370000000,60.370000000
JOD,20/11/2009,0.708000000,0.709000000,0.710000000
JPY,20/11/2009,88.918990000,88.924490000,88.929990000
KES,20/11/2009,77.450000000,77.450000000,77.450000000
KHR,20/11/2009,3850.000000000,3850.000000000,3850.000000000
KMF,20/11/2009,404.778500000,404.828400000,404.878400000
KPW,20/11/2009,2.200000000,2.200000000,2.200000000
KRW,20/11/2009,1161.300000000,1161.675000000,1162.050000000
KWD,20/11/2009,0.285300000,0.285450000,0.285600000
KYD,20/11/2009,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,20/11/2009,149.230000000,149.250000000,149.270000000
LAK,20/11/2009,7842.590000000,7842.590000000,7842.590000000
LBP,20/11/2009,1514.000000000,1515.000000000,1516.000000000
LKR,20/11/2009,97.500000000,97.550000000,97.600000000
LRD,20/11/2009,1.000000000,1.000000000,1.000000000
LSL,20/11/2009,6.404900000,6.420000000,6.435100000
LTL,20/11/2009,2.850000000,2.851000000,2.852000000
LUF,20/11/2009,33.308480000,33.308480000,33.308480000
LVL,20/11/2009,0.536800000,0.537300000,0.537800000
LYD,20/11/2009,1.205900000,1.205900000,1.205900000
MAD,20/11/2009,9.044100000,9.058800000,9.073500000
MGF,20/11/2009,6800.000000000,6800.000000000,6800.000000000
MMK,20/11/2009,6.387900000,6.387900000,6.387900000
MNT,20/11/2009,1176.000000000,1176.000000000,1176.000000000
MOP,20/11/2009,8.024500000,8.025000000,8.025500000
MRO,20/11/2009,264.320000000,265.310000000,266.300000000
MTL,20/11/2009,0.349400000,0.349950000,0.350500000
MUR,20/11/2009,26.250000000,26.400000000,26.550000000
MVR,20/11/2009,12.750000000,12.800000000,12.850000000
MWK,20/11/2009,106.500000000,108.250000000,110.000000000
MXN,20/11/2009,13.052500000,13.060000000,13.067500000
MYR,20/11/2009,3.389500000,3.391000000,3.392500000
MZM,20/11/2009,23262.000000000,23379.500000000,23497.000000000
NAD,20/11/2009,6.404900000,6.420000000,6.435100000
NGN,20/11/2009,134.900000000,135.050000000,135.200000000
NIO,20/11/2009,15.650000000,15.650000000,15.650000000
NLG,20/11/2009,1.819594000,1.819594000,1.819594000
NOK,20/11/2009,5.638300000,5.642650000,5.646999000
NPR,20/11/2009,69.840000000,69.920000000,70.000000000
NZD,20/11/2009,1.3698630136986301369863013699,1.3693940431359123587812393016,1.3689253935660506502395619439
OMR,20/11/2009,0.384900000,0.384950000,0.385000000
PAB,20/11/2009,1.000000000,1.000000000,1.000000000
PEN,20/11/2009,3.457000000,3.457000000,3.457000000
PGK,20/11/2009,3.2552083333333333333333333333,3.2467532467532467532467532468,3.2383419689119170984455958549
PHP,20/11/2009,47.069990000,47.079990000,47.090000000
PKR,20/11/2009,57.370000000,57.385000000,57.400000000
PLN,20/11/2009,2.769899000,2.774799000,2.779699000
PLZ,20/11/2009,3.869000000,3.870000000,3.871000000
PTE,20/11/2009,165.537100000,165.537100000,165.537100000
PYG,20/11/2009,5870.000000000,5890.000000000,5910.000000000
QAR,20/11/2009,3.640100000,3.640600000,3.641100000
ROL,20/11/2009,33569.200000000,33585.680000000,33602.170000000
RUB,20/11/2009,28.766100000,28.805840000,28.845590000
SAR,20/11/2009,3.750000000,3.750050000,3.750100000
SBD,20/11/2009,7.462600000,7.462600000,7.462600000
SCR,20/11/2009,5.472500000,5.520650000,5.568800000
SDD,20/11/2009,258.810000000,259.455000000,260.100000000
SDP,20/11/2009,2588.100000000,2594.550000000,2601.000000000
SEK,20/11/2009,6.889200000,6.893400000,6.897600000
SGD,20/11/2009,1.388800000,1.389050000,1.389299000
SHP,20/11/2009,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
SIT,20/11/2009,196.850000000,196.917800000,196.985500000
SKK,20/11/2009,33.120000000,33.145000000,33.170000000
SLL,20/11/2009,2650.000000000,2600.000000000,2550.000000000
SOS,20/11/2009,2620.000000000,2620.000000000,2620.000000000
SRG,20/11/2009,2750.000000000,2750.000000000,2750.000000000
STD,20/11/2009,8700.000000000,8700.000000000,8700.000000000
SVC,20/11/2009,8.747000000,8.752000000,8.757000000
SYP,20/11/2009,43.660600000,43.660600000,43.660600000
SZL,20/11/2009,6.404900000,6.420000000,6.435100000
THB,20/11/2009,33.170000000,33.185000000,33.200000000
TND,20/11/2009,1.251200000,1.253050000,1.254900000
TOP,20/11/2009,1.954700000,1.954700000,1.954700000
TRL,20/11/2009,1490125.000000000,1492275.000000000,1494425.000000000
TTD,20/11/2009,6.150000000,6.150000000,6.150000000
TWD,20/11/2009,32.254990000,32.267490000,32.280000000
TZS,20/11/2009,1100.000000000,1107.500000000,1115.000000000
UAK,20/11/2009,5.333500000,5.334250000,5.335000000
USD,20/11/2009,1.000000000,1.000000000,1.000000000
UYP,20/11/2009,29.635000000,29.660000000,29.685000000
VEB,20/11/2009,1915.200000000,1917.600000000,1920.000000000
VND,20/11/2009,15735.000000000,15737.500000000,15740.000000000
VUV,20/11/2009,110.410000000,110.690000000,110.970000000
WST,20/11/2009,0.359000000,0.364000000,0.369000000
XAF,20/11/2009,539.704600000,539.771200000,539.837900000
XOF,20/11/2009,539.704600000,539.771200000,539.837900000
YUN,20/11/2009,57.586700000,57.766100000,57.945500000
ZAR,20/11/2009,7.526000000,7.540000000,7.554000000
ZMK,20/11/2009,4720.000000000,4770.000000000,4820.000000000
ZWD,20/11/2009,4416.940000000,4416.940000000,4416.940000000
