ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.620909205361363,0.626318013948164,0.923561208263676,0.92567712080668,-4060117.29363463,-4044629.42333105,-605.55633872672,101744.964100368,85759.3862455487,86405.3012130857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.554232714198983,0.558745498803893,0.844790581217711,0.851293671569926,-726582.218472868,-709147.837862148,237723.757663433,250848.057534281,40916.5577611327,41127.710703779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.553059419013794,0.557580180758777,0.842959218321112,0.849476477160318,450511.456617089,439839.192063348,-144825.28352816,-152799.214786178,-25262.4528442826,-25391.120611202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.554232714198983,0.558745498803893,0.844790581217711,0.851293671569926,-130167.759022179,-127044.201942335,42588.5439170751,44939.7422078288,7339.96524038818,7377.90519700572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.553059419013794,0.557580180758777,0.842959218321112,0.849476477160318,411123.189230935,401383.654960774,-132163.456861708,-139440.181727514,-23073.4395496389,-23191.0840585409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.31932441063017,0.319005540183398,0.31932441063017,0.319005540183398,-10903.1050761795,-10925.7287057414,-10903.1050761795,-10925.7287057414,-1037.22958445339,-1037.39167435866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.31932441063017,0.319005540183398,0.31932441063017,0.319005540183398,-14537.4734479523,-14567.6382873954,-14537.4734479523,-14567.6382873954,-1382.97278051241,-1383.18890038625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.31932441063017,0.319005540183398,0.31932441063017,0.319005540183398,-5870.90268214519,-5883.08463641847,-5870.90268214519,-5883.08463641847,-558.508232913562,-558.595512092579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.31932441063017,0.319005540183398,0.31932441063017,0.319005540183398,31311.481206277,31376.451629555,31311.481206277,31376.451629555,2978.71059787943,2979.17608683743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.0239131001781375,0.0233241849295319,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,2714.4,2652,3307.2,3265.6,3818.1,3759.6,4345.9,4274.4,4828.2,4745,5003.7,5003.7,5237.7,5279.3,,,458263.372232348,450862.850999236,,,,,,,,,,,-28.9097155630589,-28.6371386498213,467.312081366777,467.445729076862,730.319653242826,729.239416256547,,,,,,,,,-0.00358337163925171,-0.00393465161323547,-0.457648813724518,-0.46550714969635,-1.07343924045563,-1.09957692027092,,,,,,,,,-115.495587354881,-115.797955393709,-209.117688826066,-209.463760500289,-295.737533476661,-296.132521437778,,,,,,,,,250310.130673899,247302.627688512,-2234684.61223988,-2231630.55967486,-2469485.84664673,-2462544.17689741,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,117334.1,121769.7,98680.4,98995,87460.1,87555,86045.7,84108.7,76369.8,76508.9,69568.2,69264,62922.6,62855,,,-2668.91887828708,-3005.06108859181,,,,,,,,,,,0.508844330906868,-0.0800380110740662,-0.0836189091205597,0.0164294093847275,-0.989335671067238,0.162924334406853,,,,,,,,,-0.00155505537986755,-0.00094372034072876,-0.000535070896148682,2.48849391937256E-05,-0.00597140192985535,-0.00387200713157654,,,,,,,,,-55.3316709605143,-54.0768623589518,-69.3921763039865,-68.2295063293795,-80.0157880808681,-79.598436846061,,,,,,,,,-9196.25816596048,1480.07868028269,1205.0192626075,-240.796251777261,12364.2557899619,-2046.82831551001,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1225.9,1193.4,1424.8,1407.9,1665.3,1626.3,1782.3,1757.6,1926.6,1908.4,1981.2,1970.8,2042.3,2017.6,,,706077.781050295,695758.612803906,,,,,,,,,,,-31.6883747577667,-31.3710184693336,758.285553619266,756.547645643353,1133.2874288857,1128.40760159492,,,,,,,,,-0.0057111382484436,-0.00577563047409058,-0.598416715860367,-0.582635492086411,-1.2455986738205,-1.20446360111237,,,,,,,,,-115.966924077652,-116.245433290177,-211.368821697267,-211.649260470899,-302.379849530859,-302.694471478919,,,,,,,,,273253.559235115,269868.824790939,-3587499.55424041,-3574534.79383821,-3747893.35547322,-3727876.48245341,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,3941.6,3699.8,4772.3,4587.7,5309.2,5193.5,5575.7,5484.7,5781.1,5636.8,5847.4,5694,5937.1,5803.2,,,340559.494684696,339241.477477342,,,,,,,,,,,-33.4696823954582,-33.2071651816368,328.674777895212,333.848479181528,534.567131832242,542.086215302348,,,,,,,,,-0.00257265567779541,-0.00300157070159912,-0.295290350914001,-0.307509064674377,-0.761089712381363,-0.789084285497665,,,,,,,,,-113.633757760406,-114.080343079659,-202.777642607813,-203.566822772473,-283.20606224955,-284.318425679797,,,,,,,,,294539.959384501,291085.775911886,-1620862.99884102,-1639994.5464329,-1887555.39901262,-1906616.54799978,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,572,604.809419365168,730.6,720.2,878.8,838.5,991.409494141734,1027.09059298139,1097.84767938523,1227.2,1292.21012317748,1385.5331803296,1537.46897212903,1545.7,,,825499.304651052,814097.629216641,,,,,,,,,,,-13.7435362488031,-13.3829090744257,829.903408616781,818.622353598475,1210.49767105281,1192.24033108354,,,,,,,,,0.0021311342716217,0.00202938914299011,0.307923316955566,0.45363786816597,0.758038133382797,1.0668773651123,,,,,,,,,-117.374216114946,-117.600676326367,-216.0547748408,-216.221674661594,-311.559250327583,-311.71577931191,,,,,,,,,117091.612653191,113799.592761569,-3841171.3382789,-3786032.80582158,-3885288.81675013,-3824767.33681984,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,87.1,89.7,140.4,143,180.7,175.5,245.7,247,305.5,304.2,383.5,375.7,444.6,432.9,,,452317.378521115,443480.611583173,,,,,,,,,,,-1.91703315079212,-1.88336353003979,220.574964433908,205.966288790107,316.766726776958,295.623690232635,,,,,,,,,0.146104663610458,0.151989370584488,5.74340152740479,5.92012628912926,11.7370533645153,12.088100284338,,,,,,,,,-117.865846129056,-118.120705168641,-217.667576387248,-217.868214485525,-315.375517941955,-315.472461523314,,,,,,,,,16264.5347549881,15944.3979558952,-1013357.01023972,-945370.986201343,-1004411.27721036,-937082.39636881,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,542.1,529.1,664.3,627.9,757.9,747.5,848.9,835.9,920.4,915.2,965.9,956.8,993.2,981.5,,,841589.323818445,828736.808944732,,,,,,,,,,,-23.2137938588858,-22.6506185382605,825.250212669373,811.601926445961,1206.47338394821,1186.24456974864,,,,,,,,,0.00592842698097229,0.00868251919746399,0.680205523967743,0.844199776649475,1.55884519219398,1.9001869559288,,,,,,,,,-116.564677723553,-116.828649159386,-213.493462929968,-213.774820475893,-307.231617881401,-307.520612037534,,,,,,,,,199149.470596402,193878.973190547,-3865458.92948525,-3796527.22729093,-3926918.04400788,-3857447.34926534,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,474.63,459.16,701.61,698.62,872.95,829.4,1010.36,994.63,1159.21,1139.19,1318.33,1303.25,1503.84,1492.4,,,827905.812803775,816243.481422871,,,,,,,,,,,-13.5456987023354,-13.2391174137592,829.74268129468,818.57377743721,1210.58162072301,1191.96623292565,,,,,,,,,0.00802493095397949,0.0114341378211975,0.357724249362946,0.505083501338959,0.858600616455078,1.16968715190887,,,,,,,,,-117.460583108028,-117.730384435853,-216.253769972305,-216.489567108417,-311.806039254652,-312.026704944554,,,,,,,,,115321.228142358,112452.851294074,-3836893.48583815,-3781123.4433633,-3882482.91667733,-3820077.62168133,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,4902.3,4790.5,6130.8,6165.9,7085,7087.6,8099,8121.1,8912.8,8925.8,9031.1,9087,9027.2,9102.6,,,249487.787781477,239914.536190093,,,,,,,,,,,-26.4930987358093,-25.9819767028093,226.300654172897,220.889180570841,384.669100433588,375.048321291804,,,,,,,,,-0.00197988748550415,-0.00222250819206238,-0.182672262191772,-0.181377470493317,-0.521194279193878,-0.5164854824543,,,,,,,,,-113.619095048131,-113.954803387425,-202.083021216543,-202.382608721314,-279.712976326919,-279.852597197906,,,,,,,,,233174.702936917,228002.470545058,-1119840.01827845,-1091443.48897593,-1375227.94074451,-1340163.80425649,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,304.2,292.5,470.6,447.2,575.9,553.8,665.6,670.8,770.9,768.3,820.3,817.7,884,885.3,,,871176.768493742,857948.965334535,,,,,,,,,,,-20.0174471586943,-19.3475764244795,789.458073332906,767.560314014554,1150.12836405635,1117.06337852776,,,,,,,,,0.0383911430835724,0.0473906099796295,1.86556538939476,2.18508288264275,4.03401517868042,4.6900871694088,,,,,,,,,-116.77362478466,-117.037331809814,-214.141250878681,-214.404186415877,-308.48561633635,-308.762940250855,,,,,,,,,171420.962529922,165311.154358162,-3686623.05881533,-3579968.87488814,-3728304.67013519,-3617867.4086346,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,299,330.2,425.1,461.5,546,605.8,704.6,711.1,861.9,851.5,923,929.5,1053,1038.7,,,876890.698145509,852522.949362934,,,,,,,,,,,-9.07375042140484,-9.86678275465965,775.287607371807,778.531912431121,1122.70712321997,1129.30727790296,,,,,,,,,0.0386525690555573,0.0344899892807007,2.21877288818359,1.84628149867058,4.71475511789322,3.94498410820961,,,,,,,,,-117.616585228107,-117.845392236084,-216.928256002443,-217.033425453828,-313.506323236128,-313.336250538088,,,,,,,,,77146.8615910509,83726.5044261823,-3573935.55666199,-3587152.12093792,-3581130.71414627,-3604138.60816812,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1320.8,1259.7,1501.5,1463.8,1623.7,1641.9,1844.7,1818.7,2002,1952.6,2003.3,1965.6,2017.6,1983.8,,,705422.627934545,691158.344619334,,,,,,,,,,,-21.8177948594093,-21.6640436798334,757.841497763991,751.401706635952,1121.87958306074,1113.96327218413,,,,,,,,,-0.00637102127075195,-0.00654575228691101,-0.602276891469955,-0.593526303768158,-1.22600585222244,-1.21113067865372,,,,,,,,,-116.712909849656,-117.019859474768,-213.775337199301,-214.127012973807,-306.809607651638,-307.066255072593,,,,,,,,,186935.574543672,185131.342466744,-3545037.08282056,-3509140.18834171,-3656598.60409117,-3627761.93665691,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,397.8,388.7,514.8,509.6,622.7,607.1,720.2,713.7,807.3,800.8,868.4,859.3,934.7,919.1,,,864127.447513282,849341.740908206,,,,,,,,,,,-20.7667684108019,-20.3456135243177,801.897855758667,786.038828730583,1169.50550737977,1144.91780482233,,,,,,,,,0.0202394425868988,0.0247964560985565,1.49523514509201,1.67345821857452,3.26737493276596,3.63480225205421,,,,,,,,,-116.691355333656,-116.952421670544,-213.930266993455,-214.163288216238,-308.127071128537,-308.337437048721,,,,,,,,,177963.212025633,173964.875918786,-3748407.67988758,-3670278.11011628,-3795529.88673268,-3713197.51432394,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,128.7,124.8,169,157.3,234,221,317.2,300.3,404.3,403,478.4,461.5,595.4,599.3,,,915354.103977621,898769.598262131,,,,,,,,,,,-4.24513737857342,-4.02775312960148,526.433051362634,481.310186818242,757.248235553503,692.31256057322,,,,,,,,,0.182981938123703,0.208791226148605,8.99114361405373,9.85752710700035,18.4388978481293,20.1637352406979,,,,,,,,,-117.754039085552,-118.014621782167,-217.558585647867,-217.790005269428,-315.122548119516,-315.290278733874,,,,,,,,,36050.885485883,34129.2720239019,-2419730.06854668,-2209973.71400406,-2403027.77466214,-2195794.18481715,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1352,1401.4,2450.5,2466.1,3292.9,3277.3,3953.3,3893.5,4482.4,4472,4628,4618.9,4774.9,4764.5,,,523196.297094524,510668.448907197,,,,,,,,,,,-27.2625557035208,-27.1297062635422,546.66129270196,541.291782706976,849.951258838177,840.700659498572,,,,,,,,,-0.00603410601615906,-0.00616693496704102,-0.575037837028503,-0.545548439025879,-1.26082688570023,-1.26258364319801,,,,,,,,,-116.685465566331,-116.89470088754,-212.444823213773,-212.551101656322,-300.988592536101,-300.997437111155,,,,,,,,,233641.401447921,232086.70758859,-2573191.87369362,-2546643.03543437,-2823865.35541619,-2793049.22848267,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,224.9,221,299,286,366.6,383.5,456.3,460.2,527.8,531.7,603.2,600.6,720.2,742.3,,,899598.083592087,881722.252712756,,,,,,,,,,,-6.34468458592892,-6.48253779113293,683.230641022325,668.214049398899,984.639766216278,964.263014942408,,,,,,,,,0.0727632343769073,0.0838607847690582,4.60782578587532,4.67756444215775,9.60116446018219,9.72393018007278,,,,,,,,,-117.682488546006,-117.942897361424,-217.21659231415,-217.449175551212,-314.337138662647,-314.447207402393,,,,,,,,,53913.5827625583,54963.3588470175,-3145388.82017908,-3072966.58037467,-3132432.17268391,-3066533.87990963,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,3272.53511701485,2859.02867343083,3328.2031303623,2897.7,3381.3,3455.4,3604.9673635457,3866.2,3841.41790992775,4296.5,4345.9,4477.65091839071,4505.8,4708.6,,,484962.271591097,484152.09678936,,,,,,,,,,,-29.157525703311,-28.3347686231136,500.008807122707,505.702213704586,766.931905642152,786.013676688075,,,,,,,,,-0.00259038805961609,-0.00353032350540161,-0.495019972324371,-0.506489992141724,-1.1166829764843,-1.17240145802498,,,,,,,,,-115.012901104746,-115.617750328502,-208.22818490493,-209.638374014484,-295.692428620146,-297.35016376424,,,,,,,,,253515.261533627,245072.824394236,-2401254.2171032,-2412259.75960702,-2593681.2424351,-2643394.12744122,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,1066,1047.8,1393.6,1350.7,1613.3,1579.5,1735.5,1695.2,1852.5,1823.9,1896.7,1864.2,1960.4,1925.3,,,712373.200696111,703195.175875187,,,,,,,,,,,-31.380579277873,-30.9796978980303,765.451068863273,764.191766053438,1141.84712016582,1138.69303055108,,,,,,,,,-0.00556626915931702,-0.00547060370445251,-0.587547868490219,-0.565339148044586,-1.21518802642822,-1.16259744763374,,,,,,,,,-116.106328435676,-116.372921631988,-211.662909673723,-211.957226057765,-302.805401222838,-303.158033422945,,,,,,,,,270274.494945021,266210.536468261,-3616368.45134185,-3605405.58237525,-3770894.1635606,-3756103.76441007,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,889.2,907.4,986.7,967.2,1088.1,1085.5,1189.5,1189.5,1284.4,1281.8,1340.3,1333.8,1394.9,1388.4,,,788319.142173737,774300.862916023,,,,,,,,,,,-27.5618638843298,-27.287459731102,823.248465210199,815.409727185965,1212.1844548732,1200.31699293852,,,,,,,,,-0.00400510430335999,-0.00384211540222168,-0.204147219657898,-0.159892082214355,-0.335905998945236,-0.240979135036469,,,,,,,,,-116.260732365954,-116.496037208776,-212.498633984447,-212.704736547229,-305.181575773699,-305.358401084263,,,,,,,,,237069.41564391,234235.08974987,-3874135.32865559,-3833528.77054956,-3972010.60319602,-3930846.46984149,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,655.2,709.8,899.6,809.9,1042.6,1016.6,1289.6,1288.3,1565.2,1550.9,1692.6,1699.1,1888.9,1895.4,,,798248.548850119,791066.125496924,,,,,,,,,,,-15.869047626853,-15.17015594244,827.21559111774,819.024837255478,1210.25279970467,1199.65321837366,,,,,,,,,-0.00149437785148621,-0.00178444385528564,-0.101777762174606,0.044189989566803,-0.112087696790695,0.194210857152939,,,,,,,,,-117.300486300607,-117.507297482738,-215.683518061723,-215.925267987743,-310.63725598949,-310.946210777772,,,,,,,,,135285.437659528,129099.692252462,-3835321.30109735,-3793093.99445539,-3896032.3540381,-3858073.12259234,,,,,,,,
