Ccy Code, Business Date, Bid, Mid, Ask
ADP,27/08/2010,137.384200000,137.384200000,137.384200000
AED,27/08/2010,3.672800000,3.673000000,3.673200000
AFA,27/08/2010,42.785000000,42.785000000,42.785000000
ALL,27/08/2010,106.400000000,106.650000000,106.900000000
ANG,27/08/2010,1.790000000,1.790000000,1.790000000
AON,27/08/2010,80.835700000,80.956950000,81.078200000
ARS,27/08/2010,2.850000000,2.851250000,2.852500000
ATS,27/08/2010,11.361820000,11.361820000,11.361820000
AUD,27/08/2010,1.1304544426859597558218403798,1.130326664406013337854639991,1.1301989150090415913200723327
AWG,27/08/2010,1.790000000,1.790000000,1.790000000
BBD,27/08/2010,2.000000000,2.000000000,2.000000000
BDT,27/08/2010,58.920000000,58.945000000,58.970000000
BEF,27/08/2010,33.308480000,33.308480000,33.308480000
BGL,27/08/2010,1.601300000,1.601700000,1.602100000
BHD,27/08/2010,0.376440000,0.377065000,0.377690000
BIF,27/08/2010,1020.000000000,1060.000000000,1100.000000000
BMD,27/08/2010,1.000000000,1.000000000,1.000000000
BND,27/08/2010,1.676300000,1.676800000,1.677300000
BOB,27/08/2010,7.892000000,7.901000000,7.910000000
BRL,27/08/2010,1.761400000,1.761850000,1.762300000
BSD,27/08/2010,1.000000000,1.000000000,1.000000000
BTN,27/08/2010,43.730000000,43.735000000,43.740000000
BWP,27/08/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,27/08/2010,1.980000000,1.980000000,1.980000000
CAD,27/08/2010,1.058200000,1.058300000,1.058400000
CHF,27/08/2010,1.024100000,1.024250000,1.024400000
CLP,27/08/2010,503.700000000,503.950000000,504.200000000
CNY,27/08/2010,6.799400000,6.799600000,6.799800000
COP,27/08/2010,2665.100000000,2666.100000000,2667.100000000
CRC,27/08/2010,428.260000000,428.460000000,428.660000000
CUP,27/08/2010,1.000000000,1.000000000,1.000000000
CVE,27/08/2010,108.950000000,108.950000000,108.950000000
CZK,27/08/2010,19.525000000,19.554250000,19.583500000
DEM,27/08/2010,1.470328000,1.470383000,1.470438000
DJF,27/08/2010,175.000000000,175.000000000,175.000000000
DKK,27/08/2010,5.862400000,5.862800000,5.863200000
DOP,27/08/2010,43.100000000,43.100000000,43.100000000
DZD,27/08/2010,68.920200000,68.920200000,68.920200000
ECS,27/08/2010,25000.000000000,25000.000000000,25000.000000000
EEK,27/08/2010,12.872300000,12.875150000,12.878000000
EGP,27/08/2010,6.180000000,6.189950000,6.199900000
ESP,27/08/2010,137.384200000,137.384200000,137.384200000
ETB,27/08/2010,8.350000000,8.550000000,8.750000000
EUR,27/08/2010,0.7873395795606645146051492009,0.7872775940796724925208628562,0.7872156183578682201054868929
FIM,27/08/2010,4.909364000,4.909364000,4.909364000
FJD,27/08/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,27/08/2010,1.829800000,1.829900000,1.830000000
FRF,27/08/2010,5.163400000,5.163400000,5.163400000
GBP,27/08/2010,0.6443714156840002577485662736,0.6443298969072164948453608247,0.6442883834804458475613684685
GHC,27/08/2010,8890.000000000,8975.000000000,9060.000000000
GIP,27/08/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,27/08/2010,28.000000000,29.000000000,30.000000000
GNF,27/08/2010,2005.000000000,2012.500000000,2020.000000000
GRD,27/08/2010,281.355800000,281.355800000,281.355800000
GTQ,27/08/2010,8.080000000,8.100000000,8.120000000
GWP,27/08/2010,761.550000000,761.550000000,761.550000000
GYD,27/08/2010,179.000000000,179.000000000,179.000000000
HKD,27/08/2010,7.777500000,7.778000000,7.778500000
HNL,27/08/2010,17.980000000,17.980000000,17.980000000
HRK,27/08/2010,6.218100000,6.221950000,6.225800000
HTG,27/08/2010,29.000000000,29.000000000,29.000000000
HUF,27/08/2010,222.880000000,223.370000000,223.860000000
IDR,27/08/2010,8990.000000000,8991.500000000,8993.000000000
IEP,27/08/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,27/08/2010,3.811900000,3.816450000,3.821000000
INR,27/08/2010,46.842500000,46.848750000,46.855000000
IQD,27/08/2010,1424.500000000,1424.500000000,1424.500000000
IRR,27/08/2010,8481.000000000,8482.000000000,8483.000000000
ISK,27/08/2010,119.760000000,120.150000000,120.540000000
ITL,27/08/2010,1598.770000000,1598.770000000,1598.770000000
JMD,27/08/2010,60.370000000,60.370000000,60.370000000
JOD,27/08/2010,0.708000000,0.709000000,0.710000000
JPY,27/08/2010,84.350000000,84.355000000,84.360000000
KES,27/08/2010,77.450000000,77.450000000,77.450000000
KHR,27/08/2010,3850.000000000,3850.000000000,3850.000000000
KMF,27/08/2010,404.778500000,404.828400000,404.878400000
