COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
04/19/2010,,,0.97,06/20/2010,1,64008.5842835093,-68591.3411200408,-26778.4389238659,74680.3281473356,USD
04/19/2010,,,0.97,06/20/2010,1,-64012.4406972569,68595.4736374807,26780.0522815298,-74684.8275164025,USD
04/19/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.55,03/20/2013,0.69,217920.284538363,-229260.015374774,-813452.376621943,795020.497071962,USD
04/19/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.53,09/20/2013,0.69,230265.436320621,-245938.981918569,-1005832.15477149,987362.956288845,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.47,12/20/2013,0.59,475529.031017864,-497999.266218779,-1319553.23699986,1300126.29918536,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.47,12/20/2013,0.59,-475902.290892785,498383.066818205,1320298.22560301,-1300853.84040634,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.36,06/20/2016,0.4,-26578.5489023575,26751.5987486315,-134576.403522679,135836.636324849,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.46,06/20/2013,0.52,3376.99768949007,-2970.13785748273,67034.2625503097,-67295.7990397113,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.36,06/20/2016,0.4,26587.8506121255,-26760.4553555365,134701.956341007,-135962.817407803,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.46,06/20/2013,0.52,-3377.27922032357,2970.50311887168,-67022.1278998811,67283.6877446999,USD
04/19/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.6,12/20/2016,0.6,4064779.53323358,-4076153.97748275,-1781129.69101017,1698169.64183879,USD
04/19/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.6,12/20/2016,0.6,-4067049.59597459,4078408.40125253,1781899.9293872,-1698896.62025464,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.59,03/20/2013,0.84,-324251.578526451,317957.133238847,987213.405956199,-945271.099650047,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.59,03/20/2013,0.84,230375.248181874,-212873.189158207,-682929.002492587,654001.827110379,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.59,03/20/2013,0.84,-58093.8493979024,56965.9877646836,176877.4107901,-169362.190676039,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.59,03/20/2013,0.84,215124.280675229,-198780.317540277,-637730.367451685,610716.617125356,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.3,12/20/2016,0.3,-1795.28946826851,1786.36523882008,2846.53309120495,-2832.38322017462,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.3,12/20/2016,0.3,-2393.7192923136,2381.8203197093,3795.37745698359,-3776.51096226634,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.3,12/20/2016,0.3,-966.694320293049,961.888966018283,1532.74857365925,-1525.12941240439,USD
04/19/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.3,12/20/2016,0.3,5155.7030802307,-5130.0745239064,-8174.65912082599,8134.02359382858,USD
