COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
07/20/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.5,03/20/2013,0.67,292545.098104563,-303419.306562509,-929757.809535996,910864.042708806,USD
07/20/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.46,09/20/2013,0.64,370775.794226758,-387609.793010823,-1148545.44867605,1130013.58622214,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.42,12/20/2013,0.54,629910.407285954,-658908.140381682,-1610759.07698164,1590286.60183041,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.42,12/20/2013,0.54,-630418.863973902,659430.309675586,1611649.57990147,-1591157.70056037,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.32,-41309.5485970128,42113.3594079509,-157523.45309143,159341.920785429,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.4,06/20/2013,0.44,2920.88112041581,-2522.8622171618,80485.2876853378,-80859.9101477726,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.32,41324.5481415856,-42128.090095596,157673.714657703,-159493.212331748,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.4,06/20/2013,0.44,-2921.81169526815,2523.89462204066,-80471.9368182974,80846.5957069878,USD
07/20/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.57,12/20/2016,0.58,4627465.88050816,-4647649.55774962,-1837015.8003603,1754976.47402634,USD
07/20/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.57,12/20/2016,0.58,-4630001.47363131,4650170.11075796,1837777.31589474,-1755696.62566459,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.53,03/20/2013,0.82,-400982.532577365,426135.372718427,1041100.14897152,-1001029.87388113,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.53,03/20/2013,0.82,286458.269468574,-303569.092692683,-720880.139675475,693215.860572452,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.53,03/20/2013,0.82,-71839.6181045547,76345.7338087624,186528.817918444,-179349.332792783,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.53,03/20/2013,0.82,267490.777969497,-283468.046842905,-673161.947751702,647328.217356278,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.32,12/20/2016,0.32,-1750.92215730502,1732.78800674691,2776.18620784311,-2747.43348547887,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.32,12/20/2016,0.32,-2334.56287766377,2310.38401023993,3701.58161245064,-3663.24464927767,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.32,12/20/2016,0.32,-942.804229991098,933.039687471513,1494.86948296209,-1479.38724798341,USD
07/20/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.32,12/20/2016,0.32,5028.28926433136,-4976.21170383632,-7972.63730225927,7890.0653817537,USD
