Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,JPY_EOD        ,10-Jun-10,CLOSE,mm,mm_0_1,11-Jun-10,0.0043289000000000,0
2D,JPY_EOD        ,10-Jun-10,CLOSE,mm,mm_0_20100614,14-Jun-10,0.0043290000000000,1
1W,JPY_EOD        ,10-Jun-10,CLOSE,mm,mm_2_20100621,21-Jun-10,0.0043291000000000,2
1M,JPY_EOD        ,10-Jun-10,CLOSE,mm,mm_2_101,14-Jul-10,0.0043297000000000,3
2M,JPY_EOD        ,10-Jun-10,CLOSE,mm,mm_2_102,16-Aug-10,0.0043305000000000,4
3M,JPY_EOD        ,10-Jun-10,CLOSE,mm,mm_2_103,14-Sep-10,0.0043313000000000,5
6M,JPY_EOD        ,10-Jun-10,CLOSE,mm,mm_2_106,14-Dec-10,0.0044625000000000,6
1Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1001,14-Jun-11,0.0045250000000000,7
18M,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_118,14-Dec-11,0.0046584000000000,8
2Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1002,14-Jun-12,0.0047250000000000,9
3Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1003,14-Jun-13,0.0051250000000000,10
4Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1004,16-Jun-14,0.0057225000000000,11
5Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1005,15-Jun-15,0.0065482000000000,12
6Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1006,14-Jun-16,0.0076250000000000,13
7Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1007,14-Jun-17,0.0089000000000000,14
8Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1008,14-Jun-18,0.0102500000000000,15
9Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1009,14-Jun-19,0.0116500000000000,16
10Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1010,15-Jun-20,0.0129468000000000,17
12Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1012,14-Jun-22,0.0151750000000000,18
15Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1015,16-Jun-25,0.0176214000000000,19
20Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1020,14-Jun-30,0.0200250000000000,20
25Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1025,14-Jun-35,0.0208500000000000,21
30Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1030,14-Jun-40,0.0212000000000000,22
40Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1040,14-Jun-50,0.0212000000000000,23
50Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1050,14-Jun-60,0.0212000000000000,24
52Y,JPY_EOD        ,10-Jun-10,CLOSE,swap,swap_2_1052,14-Jun-62,0.0212000000000000,25
1D,EUR_EUR        ,10-Jun-10,CLOSE,mm,mm_0_1,14-Jun-10,0.0068238000000000,0
2D,EUR_EUR        ,10-Jun-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0068238000000000,1
FUT1,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0095480000000000,2
FUT2,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0105198000000000,3
FUT3,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0110422000000000,4
FUT4,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0116088000000000,5
FUT5,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0123951000000000,6
FUT6,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0135904000000000,7
FUT7,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0153810000000000,8
FUT8,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0168780000000000,9
FUT9,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0183323000000000,10
FUT10,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0199684000000000,11
FUT11,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0218557000000000,12
FUT12,EUR_EUR        ,10-Jun-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0233293000000000,13
4Y,EUR_EUR        ,10-Jun-10,CLOSE,swap,swap_2_1004,16-Jun-14,0.0184286000000000,14
5Y,EUR_EUR        ,10-Jun-10,CLOSE,swap,swap_2_1005,15-Jun-15,0.0211143000000000,15
6Y,EUR_EUR        ,10-Jun-10,CLOSE,swap,swap_2_1006,14-Jun-16,0.0234100000000000,16
7Y,EUR_EUR        ,10-Jun-10,CLOSE,swap,swap_2_1007,14-Jun-17,0.0253200000000000,17
8Y,EUR_EUR        ,10-Jun-10,CLOSE,swap,swap_2_1008,14-Jun-18,0.0269100000000000,18
9Y,EUR_EUR        ,10-Jun-10,CLOSE,swap,swap_2_1009,14-Jun-19,0.0282400000000000,19
