Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,134416.3062179620000000,0.0000,3.0000,10/06/2010,211.0000000000000000,500.000000000,500.000000000,500.000000000,30.000000000,30.000000000,30.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-74332.1018220832000000,3.0000,7.0000,10/06/2010,211.0000000000000000,830.000000000,830.000000000,830.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,441.5915749696650000,7.0000,10.0000,10/06/2010,211.0000000000000000,160.000000000,160.000000000,160.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,28394.1999140547000000,10.0000,15.0000,10/06/2010,211.0000000000000000,40.000000000,40.000000000,40.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,5068.5442915406500000,15.0000,30.0000,10/06/2010,211.0000000000000000,18.000000000,18.000000000,18.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,188394.1995363350000000,0.0000,3.0000,10/06/2010,148.0000000000000000,500.000000000,500.000000000,500.000000000,54.000000000,54.250000000,54.500000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,303898.2579963490000000,3.0000,7.0000,10/06/2010,148.0000000000000000,1172.990046246,1249.5905393145,1326.191032383,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,181383.8573338760000000,7.0000,10.0000,10/06/2010,148.0000000000000000,434.208062949,444.3298994185,454.451735888,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,67987.4398580438000000,10.0000,15.0000,10/06/2010,148.0000000000000000,120.000000000,125.000000000,130.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,23049.5314846557000000,15.0000,30.0000,10/06/2010,148.0000000000000000,34.000000000,36.000000000,38.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,176296.1175671170000000,0.0000,3.0000,10/06/2010,153.0000000000000000,500.000000000,500.000000000,500.000000000,69.875000000,70.125000000,70.375000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,397162.9546560940000000,3.0000,7.0000,10/06/2010,153.0000000000000000,1316.311556279,1323.2294508235,1330.147345368,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,274891.5040957640000000,7.0000,10.0000,10/06/2010,153.0000000000000000,563.797013636,569.8729196965,575.948825757,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,143244.7010716940000000,10.0000,15.0000,10/06/2010,153.0000000000000000,220.000000000,224.500000000,229.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,54062.5567283115000000,15.0000,30.0000,10/06/2010,153.0000000000000000,80.000000000,81.500000000,83.000000000,NULL,NULL,NULL
