Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,22-Feb-10,CLOSE,mm,mm_0_1,23-Feb-10,0.0071482000000000,0
1W,GBP            ,22-Feb-10,CLOSE,mm,mm_0_20100301,01-Mar-10,0.0071483000000000,1
STUB,GBP            ,22-Feb-10,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0071488000000000,2
FUT1,GBP            ,22-Feb-10,CLOSE,fut,fut_1_103,17-Jun-10,0.0084667000000000,3
FUT2,GBP            ,22-Feb-10,CLOSE,fut,fut_2_103,16-Sep-10,0.0095446000000000,4
FUT3,GBP            ,22-Feb-10,CLOSE,fut,fut_3_103,15-Dec-10,0.0114458000000000,5
FUT4,GBP            ,22-Feb-10,CLOSE,fut,fut_4_103,16-Mar-11,0.0142020000000000,6
FUT5,GBP            ,22-Feb-10,CLOSE,fut,fut_5_103,16-Jun-11,0.0174744000000000,7
FUT6,GBP            ,22-Feb-10,CLOSE,fut,fut_6_103,21-Sep-11,0.0212063000000000,8
FUT7,GBP            ,22-Feb-10,CLOSE,fut,fut_7_103,21-Dec-11,0.0247705000000000,9
FUT8,GBP            ,22-Feb-10,CLOSE,fut,fut_8_103,21-Mar-12,0.0282751000000000,10
FUT9,GBP            ,22-Feb-10,CLOSE,fut,fut_9_103,21-Jun-12,0.0312837000000000,11
FUT10,GBP            ,22-Feb-10,CLOSE,fut,fut_10_103,20-Sep-12,0.0340719000000000,12
FUT11,GBP            ,22-Feb-10,CLOSE,fut,fut_11_103,19-Dec-12,0.0365461000000000,13
FUT12,GBP            ,22-Feb-10,CLOSE,fut,fut_12_103,19-Mar-13,0.0388999000000000,14
4Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1004,24-Feb-14,0.0269051000000000,15
5Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1005,23-Feb-15,0.0304422000000000,16
6Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1006,22-Feb-16,0.0332500000000000,17
7Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1007,22-Feb-17,0.0354750000000000,18
8Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1008,22-Feb-18,0.0372500000000000,19
9Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1009,22-Feb-19,0.0386750000000000,20
10Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1010,24-Feb-20,0.0398193000000000,21
12Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1012,22-Feb-22,0.0415250000000000,22
15Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1015,24-Feb-25,0.0431227000000000,23
20Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1020,22-Feb-30,0.0436250000000000,24
25Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1025,22-Feb-35,0.0431250000000000,25
30Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1030,22-Feb-40,0.0424750000000000,26
40Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1040,22-Feb-50,0.0416500000000000,27
50Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1050,23-Feb-60,0.0414001000000000,28
60Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1060,24-Feb-70,0.0415749000000000,29
70Y,GBP            ,22-Feb-10,CLOSE,swap,swap_0_1070,22-Feb-80,0.0418332000000000,30
1D,EUR_EUR        ,22-Feb-10,CLOSE,mm,mm_0_1,24-Feb-10,0.0086006000000000,0
1W,EUR_EUR        ,22-Feb-10,CLOSE,mm,mm_2_20100303,03-Mar-10,0.0086009000000000,1
STUB,EUR_EUR        ,22-Feb-10,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0086016000000000,2
FUT1,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_1_103,17-Jun-10,0.0090182000000000,3
FUT2,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_2_103,16-Sep-10,0.0106669000000000,4
FUT3,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_3_103,15-Dec-10,0.0124416000000000,5
FUT4,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_4_103,16-Mar-11,0.0145456000000000,6
FUT5,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_5_103,16-Jun-11,0.0163086000000000,7
FUT6,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_6_103,21-Sep-11,0.0185043000000000,8
FUT7,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_7_103,21-Dec-11,0.0206878000000000,9
FUT8,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_8_103,21-Mar-12,0.0228721000000000,10
FUT9,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_9_103,21-Jun-12,0.0246087000000000,11
FUT10,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_10_103,20-Sep-12,0.0264332000000000,12
FUT11,EUR_EUR        ,22-Feb-10,CLOSE,fut,fut_11_103,19-Dec-12,0.0281082000000000,13
