Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
iTraxx Europe,9,1,3.00000,140.0000000000000000,205724.4518955760000000,0.0000,3.0000,08/07/2010,70.0000000000000000,500.000000000,500.000000000,500.000000000,11.000000000,11.625000000,12.250000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,94256.0077499470000000,3.0000,6.0000,08/07/2010,70.0000000000000000,384.315635655,396.492937165,408.670238675,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,70123.2279836502000000,6.0000,9.0000,08/07/2010,70.0000000000000000,203.409090909,214.7727272725,226.136363636,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,21271.2818222697000000,9.0000,12.0000,08/07/2010,70.0000000000000000,35.000000000,45.000000000,55.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,-59975.6823369257000000,12.0000,22.0000,08/07/2010,70.0000000000000000,12.000000000,19.500000000,27.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,260619.2098760640000000,0.0000,3.0000,08/07/2010,115.0000000000000000,500.000000000,500.000000000,500.000000000,37.500000000,37.750000000,38.000000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,207647.6772464810000000,3.0000,6.0000,08/07/2010,115.0000000000000000,691.953316953,699.631449631,707.309582309,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,122515.3034176250000000,6.0000,9.0000,08/07/2010,115.0000000000000000,340.650406504,347.4254742545,354.200542005,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,85788.9661202667000000,9.0000,12.0000,08/07/2010,115.0000000000000000,174.000000000,176.000000000,178.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,13836.7608393697000000,12.0000,22.0000,08/07/2010,115.0000000000000000,72.000000000,73.000000000,74.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,260396.5712320470000000,0.0000,3.0000,08/07/2010,127.0000000000000000,500.000000000,500.000000000,500.000000000,49.250000000,49.500000000,49.750000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,308384.5687903580000000,3.0000,6.0000,08/07/2010,127.0000000000000000,854.908565928,860.9239653505,866.939364773,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,220950.6958112800000000,6.0000,9.0000,08/07/2010,127.0000000000000000,460.521955260,465.7000828495,470.878210439,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,130439.3069302040000000,9.0000,12.0000,08/07/2010,127.0000000000000000,239.000000000,241.500000000,244.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,47675.2737074904000000,12.0000,22.0000,08/07/2010,127.0000000000000000,112.000000000,114.000000000,116.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,256317.8615241880000000,0.0000,3.0000,08/07/2010,128.0000000000000000,500.000000000,500.000000000,500.000000000,57.250000000,57.500000000,57.750000000
iTraxx Europe,9,1,10.00000,175.0000000000000000,417325.8129720840000000,3.0000,6.0000,08/07/2010,128.0000000000000000,928.032501450,932.8690268905,937.705552331,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,334637.0320914740000000,6.0000,9.0000,08/07/2010,128.0000000000000000,536.081458367,540.1872228605,544.292987354,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,233502.0220377500000000,9.0000,12.0000,08/07/2010,128.0000000000000000,307.000000000,310.000000000,313.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,128151.2925226820000000,12.0000,22.0000,08/07/2010,128.0000000000000000,128.000000000,130.500000000,133.000000000,NULL,NULL,NULL
