Source,Type,Name,Value
Optex,MM Rate,USDLIBOR.19-Dec-2012.Mid,0.0027238
Optex,ED Future,USDLIBOR.DEC12.Mid,0.9962
Optex,ED Future,USDLIBOR.MAR13.Mid,0.996925
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.1.corr,0.344637469300835
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.1.strike,3.25028087379883
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.2.corr,0.355571033150512
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.2.strike,7.5839887055306
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.3.corr,0.40105499804505
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.3.strike,10.8342695793294
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.4.corr,0.466720295814888
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.4.strike,16.2514043689942
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.5.corr,0.593083100150195
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.5.strike,32.5028087379883
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.1.corr,0.36245071661092
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.1.strike,0.92492939772641
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.2.corr,0.409450429897985
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.2.strike,2.15816859469496
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.3.corr,0.444741908373233
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.3.strike,3.08309799242137
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.4.corr,0.527515360724893
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.4.strike,4.62464698863205
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.5.corr,0.689222340637766
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.5.strike,9.2492939772641
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.1.corr,0.32787091324776
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.1.strike,0.375600814722847
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.2.corr,0.386331078804289
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.2.strike,0.876401901019975
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.3.corr,0.405513840523342
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.3.strike,1.25200271574282
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.4.corr,0.487309585055565
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.4.strike,1.87800407361423
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.5.corr,0.683174981223301
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.5.strike,3.75600814722847
Optex,MM Rate,CADLIBOR.17-Dec-2012.Mid,0.0131122
Optex,ED Future,CADLIBOR.DEC12.Mid,0.98705
Optex,ED Future,CADLIBOR.MAR13.Mid,0.98705
Desk,Single Factor Correlation,SFC.GNT2,0.8
Desk,Single Factor Correlation,SFC.GNT,0.8
Optex,MM Rate,EURLIBOR.1 Days.Mid,0.0040882
Optex,MM Rate,EURLIBOR.1 Weeks.Mid,0.0033175
Optex,MM Rate,EURLIBOR.1 Months.Mid,0.0040887
Optex,ED Future,EURLIBOR.DEC12.Mid,0.9947498
Optex,ED Future,EURLIBOR.MAR13.Mid,0.9966343
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.1.corr,0.249817429077303
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.1.strike,0.714300200434282
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.2.corr,0.287007452701881
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.2.strike,1.42860040086856
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.3.corr,0.305247255892104
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.3.strike,2.14290060130285
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.4.corr,0.329048784653643
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.4.strike,2.85720080173713
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.5.corr,0.409674145376803
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.5.strike,5.2382014698514
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.1.corr,0.290175437735422
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.1.strike,0.337108024779311
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.2.corr,0.311315630002068
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.2.strike,0.674216049558623
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.3.corr,0.325238505788034
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.3.strike,1.01132407433793
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.4.corr,0.344290836817966
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.4.strike,1.34843209911725
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.5.corr,0.436556710241961
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.5.strike,2.47212551504828
Model,CDX Scaling Factor,CDX-NAIGS15V1-3Y.Mid,-0.0445431449635394
Model,CDX Scaling Factor,CDX-NAIGS15V1-5Y.Mid,-0.0135192233588605
