Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
STUB,CAD_EOD        ,14-Oct-10,CLOSE,mm,mm_0_20101213,13-Dec-10,0.0126614000000000,0
FUT1,CAD_EOD        ,14-Oct-10,CLOSE,fut,fut_1_103,14-Mar-11,0.0132500000000000,1
FUT2,CAD_EOD        ,14-Oct-10,CLOSE,fut,fut_2_103,14-Jun-11,0.0139000000000000,2
FUT3,CAD_EOD        ,14-Oct-10,CLOSE,fut,fut_3_103,19-Sep-11,0.0145000000000000,3
FUT4,CAD_EOD        ,14-Oct-10,CLOSE,fut,fut_4_103,19-Dec-11,0.0155000000000000,4
FUT5,CAD_EOD        ,14-Oct-10,CLOSE,fut,fut_5_103,19-Mar-12,0.0164000000000000,5
FUT6,CAD_EOD        ,14-Oct-10,CLOSE,fut,fut_6_103,19-Jun-12,0.0171000000000000,6
FUT7,CAD_EOD        ,14-Oct-10,CLOSE,fut,fut_7_103,18-Sep-12,0.0177000000000000,7
2Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1002,15-Oct-12,0.0153610000000000,8
3Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1003,15-Oct-13,0.0167800000000000,9
4Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1004,14-Oct-14,0.0185650000000000,10
5Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1005,14-Oct-15,0.0204160000000000,11
6Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1006,14-Oct-16,0.0222680000000000,12
7Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1007,16-Oct-17,0.0240610000000000,13
8Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1008,15-Oct-18,0.0258720000000000,14
9Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1009,15-Oct-19,0.0275400000000000,15
10Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1010,14-Oct-20,0.0290750000000000,16
12Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1012,14-Oct-22,0.0317230000000000,17
15Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1015,14-Oct-25,0.0345780000000000,18
20Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1020,15-Oct-30,0.0365060000000000,19
25Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1025,15-Oct-35,0.0362510000000000,20
30Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1030,15-Oct-40,0.0359370000000000,21
35Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1035,16-Oct-45,0.0356910000000000,22
40Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1040,14-Oct-50,0.0356910000000000,23
50Y,CAD_EOD        ,14-Oct-10,CLOSE,swap,swap_0_1050,14-Oct-60,0.0356910000000000,24
1D,GBP            ,14-Oct-10,CLOSE,mm,mm_0_1,15-Oct-10,0.0099720000000000,0
1W,GBP            ,14-Oct-10,CLOSE,mm,mm_0_20101021,21-Oct-10,0.0099723000000000,1
1M,GBP            ,14-Oct-10,CLOSE,mm,mm_0_101,15-Nov-10,0.0099740000000000,2
STUB,GBP            ,14-Oct-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0100743000000000,3
FUT1,GBP            ,14-Oct-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0102946000000000,4
FUT2,GBP            ,14-Oct-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0103871000000000,5
FUT3,GBP            ,14-Oct-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0108592000000000,6
FUT4,GBP            ,14-Oct-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0115100000000000,7
FUT5,GBP            ,14-Oct-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0125506000000000,8
FUT6,GBP            ,14-Oct-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0138757000000000,9
FUT7,GBP            ,14-Oct-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0153886000000000,10
FUT8,GBP            ,14-Oct-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0169704000000000,11
FUT9,GBP            ,14-Oct-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0187817000000000,12
FUT10,GBP            ,14-Oct-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0204314000000000,13
FUT11,GBP            ,14-Oct-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0220704000000000,14
FUT12,GBP            ,14-Oct-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0235510000000000,15
4Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1004,14-Oct-14,0.0175000000000000,16
5Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1005,14-Oct-15,0.0201500000000000,17
6Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1006,14-Oct-16,0.0226500000000000,18
7Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1007,16-Oct-17,0.0248646000000000,19
8Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1008,15-Oct-18,0.0268702000000000,20
9Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1009,14-Oct-19,0.0285500000000000,21
10Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1010,14-Oct-20,0.0299750000000000,22
12Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1012,14-Oct-22,0.0322000000000000,23
15Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1015,14-Oct-25,0.0343000000000000,24
20Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1020,14-Oct-30,0.0359250000000000,25
25Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1025,15-Oct-35,0.0366497000000000,26
30Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1030,15-Oct-40,0.0369998000000000,27
40Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1040,14-Oct-50,0.0370250000000000,28
50Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1050,14-Oct-60,0.0371000000000000,29
60Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1060,14-Oct-70,0.0372000000000000,30
70Y,GBP            ,14-Oct-10,CLOSE,swap,swap_0_1070,14-Oct-80,0.0372978000000000,31
1D,EUR_EUR        ,14-Oct-10,CLOSE,mm,mm_0_1,18-Oct-10,0.0110407000000000,0
1W,EUR_EUR        ,14-Oct-10,CLOSE,mm,mm_2_20101025,25-Oct-10,0.0110410000000000,1
1M,EUR_EUR        ,14-Oct-10,CLOSE,mm,mm_2_101,18-Nov-10,0.0110421000000000,2
STUB,EUR_EUR        ,14-Oct-10,CLOSE,mm,mm_2_20101215,15-Dec-10,0.0111255000000000,3
FUT1,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0123586000000000,4
FUT2,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0130211000000000,5
FUT3,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0135055000000000,6
FUT4,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0138173000000000,7
FUT5,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0144915000000000,8
FUT6,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0151117000000000,9
FUT7,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0158368000000000,10
FUT8,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0164750000000000,11
FUT9,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0174294000000000,12
FUT10,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0182838000000000,13
FUT11,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0193844000000000,14
FUT12,EUR_EUR        ,14-Oct-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0205340000000000,15
4Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1004,20-Oct-14,0.0174025000000000,16
5Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1005,19-Oct-15,0.0192461000000000,17
6Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1006,18-Oct-16,0.0210100000000000,18
7Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1007,18-Oct-17,0.0225800000000000,19
8Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1008,18-Oct-18,0.0239200000000000,20
9Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1009,18-Oct-19,0.0250600000000000,21
10Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1010,19-Oct-20,0.0260477000000000,22
11Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1011,18-Oct-21,0.0269200000000000,23
12Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1012,18-Oct-22,0.0276900000000000,24
15Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1015,20-Oct-25,0.0292080000000000,25
20Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1020,18-Oct-30,0.0300700000000000,26
25Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1025,18-Oct-35,0.0296300000000000,27
30Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1030,18-Oct-40,0.0285600000000000,28
40Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1040,18-Oct-50,0.0270700000000000,29
50Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1050,18-Oct-60,0.0266300000000000,30
60Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1060,20-Oct-70,0.0261302000000000,31
70Y,EUR_EUR        ,14-Oct-10,CLOSE,swap,swap_2_1070,18-Oct-80,0.0256221000000000,32
1D,JPY_EOD        ,14-Oct-10,CLOSE,mm,mm_0_1,15-Oct-10,0.0040689000000000,0
2D,JPY_EOD        ,14-Oct-10,CLOSE,mm,mm_0_20101018,18-Oct-10,0.0040690000000000,1
1W,JPY_EOD        ,14-Oct-10,CLOSE,mm,mm_2_20101025,25-Oct-10,0.0040691000000000,2
1M,JPY_EOD        ,14-Oct-10,CLOSE,mm,mm_2_101,18-Nov-10,0.0040696000000000,3
2M,JPY_EOD        ,14-Oct-10,CLOSE,mm,mm_2_102,20-Dec-10,0.0040704000000000,4
3M,JPY_EOD        ,14-Oct-10,CLOSE,mm,mm_2_103,18-Jan-11,0.0040710000000000,5
6M,JPY_EOD        ,14-Oct-10,CLOSE,mm,mm_2_106,18-Apr-11,0.0040625000000000,6
1Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1001,18-Oct-11,0.0039250000000000,7
18M,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_118,18-Apr-12,0.0038416000000000,8
2Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1002,18-Oct-12,0.0038000000000000,9
3Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1003,18-Oct-13,0.0038500000000000,10
4Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1004,20-Oct-14,0.0040741000000000,11
5Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1005,19-Oct-15,0.0045240000000000,12
6Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1006,18-Oct-16,0.0051750000000000,13
7Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1007,18-Oct-17,0.0060500000000000,14
8Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1008,18-Oct-18,0.0071000000000000,15
9Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1009,18-Oct-19,0.0082750000000000,16
10Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1010,19-Oct-20,0.0094721000000000,17
12Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1012,18-Oct-22,0.0116500000000000,18
15Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1015,20-Oct-25,0.0142213000000000,19
20Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1020,18-Oct-30,0.0169250000000000,20
25Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1025,18-Oct-35,0.0179000000000000,21
30Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1030,18-Oct-40,0.0184000000000000,22
40Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1040,18-Oct-50,0.0184000000000000,23
50Y,JPY_EOD        ,14-Oct-10,CLOSE,swap,swap_2_1050,18-Oct-60,0.0184000000000000,24
