Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,94073.3737442893000000,0.0000,3.0000,28/04/2010,211.0000000000000000,500.000000000,500.000000000,500.000000000,30.000000000,30.000000000,30.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,57528.1086011126000000,3.0000,7.0000,28/04/2010,211.0000000000000000,830.000000000,830.000000000,830.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,12436.8573919694000000,7.0000,10.0000,28/04/2010,211.0000000000000000,160.000000000,160.000000000,160.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,8724.0278574274300000,10.0000,15.0000,28/04/2010,211.0000000000000000,40.000000000,40.000000000,40.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-3656.7871730304900000,15.0000,30.0000,28/04/2010,211.0000000000000000,18.000000000,18.000000000,18.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,270527.0608963050000000,0.0000,3.0000,28/04/2010,103.0000000000000000,500.000000000,500.000000000,500.000000000,41.625000000,41.812500000,42.000000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,279784.6142221340000000,3.0000,7.0000,28/04/2010,103.0000000000000000,687.665299432,695.2733521115,702.881404791,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,136436.9586634620000000,7.0000,10.0000,28/04/2010,103.0000000000000000,222.964900691,229.890778174,236.816655657,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,66741.9412065318000000,10.0000,15.0000,28/04/2010,103.0000000000000000,86.000000000,90.500000000,95.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,22099.9301879517000000,15.0000,30.0000,28/04/2010,103.0000000000000000,24.000000000,26.000000000,28.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,269691.0186733790000000,0.0000,3.0000,28/04/2010,116.0000000000000000,500.000000000,500.000000000,500.000000000,59.250000000,59.437500000,59.625000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,395244.7647899040000000,3.0000,7.0000,28/04/2010,116.0000000000000000,829.577507468,834.622061154,839.666614840,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,225912.9584196420000000,7.0000,10.0000,28/04/2010,116.0000000000000000,316.836405693,321.1974436525,325.558481612,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,112042.6125547700000000,10.0000,15.0000,28/04/2010,116.0000000000000000,140.000000000,143.000000000,146.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,51468.7396735880000000,15.0000,30.0000,28/04/2010,116.0000000000000000,58.000000000,59.500000000,61.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,226815.2636210420000000,0.0000,3.0000,28/04/2010,127.0000000000000000,500.000000000,500.000000000,500.000000000,68.375000000,68.562500000,68.750000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,484723.6419282200000000,3.0000,7.0000,28/04/2010,127.0000000000000000,953.517729827,957.3181577305,961.118585634,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,358388.2315353710000000,7.0000,10.0000,28/04/2010,127.0000000000000000,483.199816199,486.3498506615,489.499885124,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,189458.7642481940000000,10.0000,15.0000,28/04/2010,127.0000000000000000,191.000000000,194.000000000,197.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,66860.2756887478000000,15.0000,30.0000,28/04/2010,127.0000000000000000,77.000000000,78.500000000,80.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,262700.8520103930000000,0.0000,3.0000,28/04/2010,46.0000000000000000,500.000000000,500.000000000,500.000000000,7.000000000,7.375000000,7.750000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,60337.6546313835000000,3.0000,6.0000,28/04/2010,46.0000000000000000,129.530698955,144.1544871545,158.778275354,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,42527.1418829828000000,6.0000,9.0000,28/04/2010,46.0000000000000000,76.768135989,86.473869207,96.179602425,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,14040.7859347251000000,9.0000,12.0000,28/04/2010,46.0000000000000000,35.000000000,40.000000000,45.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,12945.6777537285000000,12.0000,22.0000,28/04/2010,46.0000000000000000,16.000000000,21.000000000,26.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,364272.2867203570000000,0.0000,3.0000,28/04/2010,80.0000000000000000,500.000000000,500.000000000,500.000000000,27.500000000,27.625000000,27.750000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,210334.9243180860000000,3.0000,6.0000,28/04/2010,80.0000000000000000,409.537657864,415.7055448275,421.873431791,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,133030.5041789880000000,6.0000,9.0000,28/04/2010,80.0000000000000000,208.425824985,212.407310855,216.388796725,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,67724.3729868326000000,9.0000,12.0000,28/04/2010,80.0000000000000000,114.000000000,116.000000000,118.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,51714.7571596643000000,12.0000,22.0000,28/04/2010,80.0000000000000000,47.000000000,49.000000000,51.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,357312.7159620880000000,0.0000,3.0000,28/04/2010,100.0000000000000000,500.000000000,500.000000000,500.000000000,41.250000000,41.437500000,41.625000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,333638.0865828660000000,3.0000,6.0000,28/04/2010,100.0000000000000000,612.700327874,616.9265901695,621.152852465,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,207235.3979908420000000,6.0000,9.0000,28/04/2010,100.0000000000000000,329.190981118,331.844706674,334.498432230,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,172758.0207529390000000,9.0000,12.0000,28/04/2010,100.0000000000000000,179.000000000,181.000000000,183.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,89389.7280597811000000,12.0000,22.0000,28/04/2010,100.0000000000000000,86.000000000,88.000000000,90.000000000,NULL,NULL,NULL
