COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
10/23/2009,,,0.6,06/20/2010,0.66,40249.4696524542,-41223.002141073,-258311.016083473,255699.457044722,USD
10/23/2009,,,0.6,06/20/2010,0.66,-40259.4244199016,41233.0901305293,258372.091659017,-255759.544825068,USD
10/23/2009,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.42,03/20/2013,0.56,515054.772092323,-529083.788569834,-888272.999090166,868482.88313223,USD
10/23/2009,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.41,09/20/2013,0.57,515022.601240923,-534022.04327003,-1121735.04188749,1104292.90284529,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.37,12/20/2013,0.48,820987.111340774,-859094.837624073,-1714786.36897858,1695930.22615752,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.37,12/20/2013,0.48,-821847.020112403,859977.843215774,1715921.83323032,-1697042.1699134,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.32,06/20/2016,0.35,-33131.2597845599,33657.3191093761,-144468.01314301,146116.450721808,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.33,06/20/2013,0.37,5885.80519988439,-5505.86504718539,95516.9885072653,-96386.7406429599,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.32,06/20/2016,0.35,33146.4629580414,-33672.1980161389,144629.94566003,-146279.702220857,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.33,06/20/2013,0.37,-5887.4007916508,5507.63662031354,-95496.1233136537,96365.8425456916,USD
10/23/2009,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.59,12/20/2016,0.61,4114337.07448068,-4138702.42528862,-1830437.72194912,1749279.45943748,USD
10/23/2009,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.59,12/20/2016,0.61,-4117036.17316941,4141391.65645149,1831365.52878687,-1750158.04663422,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.46,03/20/2013,0.75,-732304.808299673,741641.428421189,923920.89308404,-892166.945942116,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.46,03/20/2013,0.75,515928.051631975,-522441.889688539,-646727.250705275,624373.148808675,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.46,03/20/2013,0.75,-131209.251210597,132881.348928184,165545.580274299,-159855.492039859,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.46,03/20/2013,0.75,481790.609305832,-487871.638778732,-603943.993610083,583067.605770414,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.26,12/20/2016,0.26,-1531.76516795781,1510.82744234192,2140.25348298273,-2110.99831965055,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.26,12/20/2016,0.26,-2042.35355837681,2014.43659087392,2853.67131218023,-2814.66442771631,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.26,12/20/2016,0.26,-824.796621413744,813.52246156906,1152.4441726839,-1136.69139257109,USD
10/23/2009,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.26,12/20/2016,0.26,4398.9153471985,-4338.78649424255,-6146.36896707854,6062.35413918016,USD
